search URL:,https://patents.google.com/?q=%22variant+interpretation%22+OR+%22variant+classification%22+OR+%22variant+scoring%22+OR+%22variant+annotation%22+OR+%22variant+pathogenicity%22+OR+%22genetic+variant+scoring%22
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
WO-2020191389-A1,Training data generation for artificial intelligence-based sequencing ,"Illumina, Inc.","Anindita Dutta, Dorna KASHEFHAGHIGHI, Amirali Kia",2019-03-21,2020-03-21,2020-09-24,,https://patents.google.com/patent/WO2020191389A1/en,
BR-112019012632-A2,systems and methods for creating personal genetic profile products ,Orig3N Inc,"Phillips Brian, Joseph Coffey Edward, Blanchard Kate, A Glicksman Marcie, Y Smith Robin, Anant Gupta Sunil",2016-12-20,2017-12-19,2019-11-19,,https://patents.google.com/patent/BR112019012632A2/en,
CN-111670475-A,System and method for filtering community media interaction and online content based on personal gene profile ,欧瑞3恩公司,"R·Y·史密斯, M·A·格利克斯曼, S·C·弗拉奇耶",2017-12-19,2018-05-31,2020-09-15,,https://patents.google.com/patent/CN111670475A/en,https://patentimages.storage.googleapis.com/4e/10/c6/0be3b77449aef5/HDA0002612484380000011.png
JP-2025076479-A,Method for detecting genetic variations in highly homologous sequences by independent alignment and pairing of sequence reads - Patents.com ,ミリアド・ウィメンズ・ヘルス・インコーポレーテッド,"グローマン，ピーター, グールド，ジュヌビエーブ, マジー，デール",2018-07-27,2025-02-07,2025-05-15,,https://patents.google.com/patent/JP2025076479A/en,https://patentimages.storage.googleapis.com/b1/ae/99/fcf68e3fec217a/2025076479000004.png
BR-PI0719181-A2,GLUCOAMYLASE VARIANTS WITH CHANGED PROPERTIES ,Danisco Us Inc Genencor Div,"Wolfgang Aehle, Piet Van Solingen, Martijn Scheffers, Richard R Bott",2006-10-10,2007-10-09,2014-08-05,,https://patents.google.com/patent/BRPI0719181A2/en,
JP-6917904-B2,A method for completely grinding a shaft-shaped workpiece having a cylindrical section and a deformed section. ,"エルヴィン ユンカー マシーネンファブリーク ゲゼルシャフト ミット ベシュレンクテル ハフツングＥｒｗｉｎ Ｊｕｎｋｅｒ Ｍａｓｃｈｉｎｅｎｆａｂｒｉｋ ＧｍｂＨ, エルヴィン  ユンカー  マシーネンファブリーク  ゲゼルシャフト  ミット  ベシュレンクテル  ハフツング","ユンカー エルヴィン, ユンカー エルヴィン",2016-03-15,2017-03-03,2021-08-11,2021-08-11,https://patents.google.com/patent/JP6917904B2/en,https://patentimages.storage.googleapis.com/2d/b3/1c/a7293fff25a11a/0006917904-2.png
JP-2023505031-A,Methods and compositions for cancer analysis ,"ザ ジョンズ ホプキンス ユニバーシティ, スティヒティング ヘット ネザーランズ カンカー インスティテュート アントニ ファン レーウェンフック ジーケンハウス, スティヒティング フェーウーエムセー","ビクター ヴェルクレスク，, アレサンドロ レアル，, ジリアン ファレン，, バルサモ アナグノストウ，, レマント ファイヌマン，, へリット メイヤー，, フリーケン， ニコル ファン",2019-11-25,2020-11-25,2023-02-08,,https://patents.google.com/patent/JP2023505031A/en,https://patentimages.storage.googleapis.com/03/be/b0/fb2fed23210b41/2023505031000003.png
WO-2023232762-A1,Machine learning predictive models of treatment response ,Sophia Genetics Sa,"Thierry COLIN, Antoine Huc, Olivier Gallinato, Jason Siffre, Floriane Gidel",2022-05-30,2023-05-30,2023-12-07,,https://patents.google.com/patent/WO2023232762A1/en,
WO-2017086675-A1,Apparatus for diagnosing metabolic abnormalities and method therefor ,"연세대학교 산학협력단, 사회복지법인 삼성생명공익재단, 에스디지노믹스 주식회사","이경아, 김종원, 박인호",2015-11-19,2016-11-15,2017-05-26,,https://patents.google.com/patent/WO2017086675A1/en,https://patentimages.storage.googleapis.com/e9/d4/2b/afa8342635911f/PCTKR2016013131-appb-D000001.png
US-8190626-B2,Comparing anonymized data ,The Mitre Corporation,"Catherine Nelson BALL, Gary D. FORMAN, Elizabeth K Schroeder",2008-05-05,2008-05-05,2012-05-29,2012-05-29,https://patents.google.com/patent/US8190626B2/en,https://patentimages.storage.googleapis.com/52/0e/4b/f338df98e1b2a9/US08190626-20120529-D00000.png
CN-113564162-B,"Homologous recombination repair gene capture probe set, kit and application thereof ","上海仁东医学检验所有限公司, 苏州仁东生物工程有限公司","王丹丹, 章扬, 尤红, 杨晓霞, 乔宗赟, 徐小红, 曹建军",2021-09-24,2021-09-24,2022-01-14,2022-01-14,https://patents.google.com/patent/CN113564162B/en,https://patentimages.storage.googleapis.com/01/87/9c/18841f0318f519/210730151200.png
CN-110914455-A,Methods of using genetic markers associated with endometriosis ,朱诺生物科学有限责任公司,"肯尼思·沃德, 拉可什·N·切蒂尔, 汉斯·M·阿尔贝特森",2017-03-15,2018-03-15,2020-03-24,,https://patents.google.com/patent/CN110914455A/en,https://patentimages.storage.googleapis.com/d5/86/ea/3a3b1830dc6608/HDA0002275579960000011.png
WO-2022020520-A1,A deep learning framework to identify pathogenic non-coding somatic mutations from personal cancer genomes ,The Regents Of The University Of California,"Jingjing Li, Cheng Wang",2020-07-23,2021-07-21,2022-01-27,,https://patents.google.com/patent/WO2022020520A1/en,
US-10127353-B2,Method and systems for querying sequence-centric scientific information ,Nextbio,"Ilya Kupershmidt, Qiaojuan Jane Su",2005-12-16,2017-03-06,2018-11-13,2018-11-13,https://patents.google.com/patent/US10127353B2/en,https://patentimages.storage.googleapis.com/9f/cf/a6/4ad3ac5e469f91/US10127353-20181113-D00000.png
US-11081210-B2,Detection of human leukocyte antigen loss of heterozygosity ,"Tempus Labs, Inc.",Jason Perera,2019-02-12,2020-02-12,2021-08-03,2021-08-03,https://patents.google.com/patent/US11081210B2/en,https://patentimages.storage.googleapis.com/ca/10/5a/30a21c2a275302/US11081210-20210803-D00001.png
JP-2024009859-A,Diagnosis and tracking of mutation-based diseases ,"グレイル エルエルシー, Grail Llc","クロード ベン オリバー, Claude Venn Oliver",2016-01-22,2023-10-03,2024-01-23,,https://patents.google.com/patent/JP2024009859A/en,https://patentimages.storage.googleapis.com/53/f5/34/416157d5265d62/2024009859000009.png
EP-3322816-B1,System and methodology for the analysis of genomic data obtained from a subject ,Agilent Technologies Belgium NV,"Benoit DEVOGELAERE, Joke Allemeersch",2015-07-13,2016-07-13,2020-01-01,2020-01-01,https://patents.google.com/patent/EP3322816B1/en,https://patentimages.storage.googleapis.com/17/88/42/09e91f80847dbc/imgf0001.png
US-2015178445-A1,Detecting variants in sequencing data and benchmarking ,"The Broad Institute, Inc.","Kristian Cibulskis, Gad Getz, Michael Lawrence",2012-08-28,2015-02-27,2015-06-25,,https://patents.google.com/patent/US20150178445A1/en,https://patentimages.storage.googleapis.com/76/25/4e/42c9c7cf1aecc3/US20150178445A1-20150625-D00000.png
EP-3434788-B1,Classification and actionability indices for lung cancer ,Life Technologies Corporation,"Santhoshi BANDLA, Douglas Ross, Seth SADIS, Peter WYNGAARD",2013-03-15,2014-03-14,2023-08-23,2023-08-23,https://patents.google.com/patent/EP3434788B1/en,
US-2023272489-A1,"Tumor organoid culture compositions, systems, and methods ","Tempus Labs, Inc.","Ameen Salahudeen, Verónica Sánchez Freire, Brandon L. Mapes",2019-11-22,2023-04-13,2023-08-31,,https://patents.google.com/patent/US20230272489A1/en,https://patentimages.storage.googleapis.com/cb/2f/dc/ab8edbab7a89e5/US20230272489A1-20230831-D00000.png
KR-102011440-B1,Systems and Methods for High-Accuracy Variation Determination ,"난토믹스, 엘엘씨",존 재커리 산본,2015-08-25,2016-08-25,2019-08-16,2019-08-16,https://patents.google.com/patent/KR102011440B1/en,https://patentimages.storage.googleapis.com/c6/00/2e/7472c2a3cf8c93/112018028239951-pct00004.png
US-9785792-B2,Systems and methods for processing requests for genetic data based on client permission data ,"Color Genomics, Inc.","Ryan Barrett, Othman Laraki, Wendy McKennon, Katsuya Noguchi, Huy Hong",2016-03-04,2016-05-24,2017-10-10,2017-10-10,https://patents.google.com/patent/US9785792B2/en,https://patentimages.storage.googleapis.com/dd/a3/b7/6841c666acd445/US09785792-20171010-D00000.png
US-11404170-B2,Method and system for patients data collection and analysis ,"Soap, Inc.",Steven Charlap,2016-04-18,2017-04-18,2022-08-02,2022-08-02,https://patents.google.com/patent/US11404170B2/en,https://patentimages.storage.googleapis.com/c5/1a/86/31d9454ef36251/US11404170-20220802-D00000.png
US-11640405-B2,Methods for analyzing genotypes ,"Personalis, Inc.","Gemma L. CHANDRATILLAKE, Sarah K. Garcia, Richard Chen, Michael James Clark",2013-10-03,2020-12-01,2023-05-02,2023-05-02,https://patents.google.com/patent/US11640405B2/en,https://patentimages.storage.googleapis.com/15/f4/ed/47150ad37e0951/US11640405-20230502-D00000.png
US-10744116-B2,Detection and treatment of anti-PD-1 therapy resistant metastatic melanomas ,The Regents Of The University Of California,"Roger S. Lo, Willy HUGO, Antoni Ribas, Jesse Zaretsky",2016-03-16,2017-03-16,2020-08-18,2020-08-18,https://patents.google.com/patent/US10744116B2/en,https://patentimages.storage.googleapis.com/8b/f4/79/a17adf9fe79018/US10744116-20200818-D00001.png
US-2023151432-A1,Kif18a inhibitors for treatment of neoplastic diseases ,Amgen Inc.,Marc Noel PAYTON,2020-04-14,2021-04-13,2023-05-18,,https://patents.google.com/patent/US20230151432A1/en,https://patentimages.storage.googleapis.com/8a/63/77/93af1c7255716e/US20230151432A1-20230518-D00000.png
CN-105593683-A,Phasing and linking processes to identify variations in a genome ,考利达基因组股份有限公司,"B.G.克马尼, R.德马纳克, B.A.彼得斯",2013-10-01,2014-10-01,2016-05-18,,https://patents.google.com/patent/CN105593683A/en,
JP-2023500845-A,Diagnosis of mood disorders using blood RNA editing biomarkers ,アルスディアグ,"ワイスマン，ディナ, サルベタット，ニコラス, チミアンティ，ファブリス",2019-11-08,2020-11-09,2023-01-11,,https://patents.google.com/patent/JP2023500845A/en,https://patentimages.storage.googleapis.com/3f/bf/85/207ab480db7b99/2023500845000044.png
US-2019040472-A1,Gene fusions and gene variants associated with cancer ,Life Technologies Corporation,"Daniel Rhodes, Seth Sadis, Peter Wyngaard, Nikolay Khazanov, Santhoshi BANDLA, Mark Tomilo, Sean Eddy, Emma Bowden, Jia Li",2013-04-17,2018-08-14,2019-02-07,,https://patents.google.com/patent/US20190040472A1/en,https://patentimages.storage.googleapis.com/93/d0/93/d2b13c527facd6/US20190040472A1-20190207-D00001.png
US-8370144-B2,Detection of voice inactivity within a sound stream ,"Applied Voice & Speech Technologies, Inc.",Karl D. Gierach,2004-02-02,2010-06-03,2013-02-05,2013-02-05,https://patents.google.com/patent/US8370144B2/en,https://patentimages.storage.googleapis.com/b2/26/6a/636f2e1f34737b/US08370144-20130205-D00000.png
US-11976334-B2,Inhibitor of ATR kinase for use in a method of treating a hyper-proliferative disease ,"Bayer Aktiengesellschaft, Bayer Pharma Aktiengesellschaft","Antje Margret Wengner, Gerhard Siemeister, Bernard HÄNDLER, Sven Golfier, Andreas SCHLICKER, Li Liu",2017-02-24,2021-02-01,2024-05-07,2024-05-07,https://patents.google.com/patent/US11976334B2/en,
US-2023242594-A1,Engineered coronavirus spike (s) protein and methods of use thereof ,"Board Of Regents, The University Of Texas System, The Trustees Of Dartmouth College","Jason McLellan, Jennifer Maynard, Andrea CHASSE, Ilya FINKELSTEIN, Mohammad JAVANMARDI, Jeffrey SCHAUB, Hung-Che KUO, Chia-Wei Chou, Jory GOLDSMITH, Christy HJORTH, Ching-Lin Hsieh, Patrick Byrne, Nicole Johnson, Nianshuang Wang, Daniel Wrapp",2020-05-29,2021-05-28,2023-08-03,,https://patents.google.com/patent/US20230242594A1/en,https://patentimages.storage.googleapis.com/02/0f/3f/fc049c80024deb/US20230242594A1-20230803-D00000.png
US-10837046-B2,Universal method for extracting nucleic acid molecules from a diverse population of one or more types of microbes in a sample ,"Sun Genomics, Inc.",Suneer Jain,2016-09-15,2018-07-23,2020-11-17,2020-11-17,https://patents.google.com/patent/US10837046B2/en,https://patentimages.storage.googleapis.com/b3/97/32/f0f36e3f5ed41c/US10837046-20201117-D00001.png
CN-109690554-B,Method and system for artificial intelligence based medical image segmentation ,西门子保健有限责任公司,"周少华, 陈明卿, 丁慧, B.乔治斯库, M.A.古尔孙, 金兌洙, A.P.基拉利, 吕晓光, 朴鎭亨, P.沙尔马, 孙善辉, 徐大光, 徐宙冰, 郑冶枫",2016-07-21,2017-07-19,2023-12-05,2023-12-05,https://patents.google.com/patent/CN109690554B/en,
US-12016877-B2,Anticancer compositions and methods for making and using them ,The Regents Of The University Of California,"Catriona Jamieson, Raymond DIEP, Jane ISQUITH, Qingfei Jiang, Jessica PHAM",2018-08-16,2022-08-24,2024-06-25,2024-06-25,https://patents.google.com/patent/US12016877B2/en,https://patentimages.storage.googleapis.com/f8/3c/32/b22ebd31690205/US12016877-20240625-D00001.png
CN-115216557-A,Preparation method and application of wheat ultra-high density SNP chip ,河南农业大学,"陈锋, 孙丛苇, 任妍, 张宁, 赵磊, 董中东, 阳霞",2022-07-05,2022-07-05,2022-10-21,,https://patents.google.com/patent/CN115216557A/en,https://patentimages.storage.googleapis.com/55/86/43/dfbbef77cee2c2/HDA0003731374230000011.png
US-2020334762-A1,"Vehicle operation analytics, feedback, and enhancement ","Speedgauge,Inc","Christopher J. Carver, Jonathan Hubbard",2014-04-15,2020-04-17,2020-10-22,,https://patents.google.com/patent/US20200334762A1/en,https://patentimages.storage.googleapis.com/63/6e/5a/06306966d90491/US20200334762A1-20201022-D00000.png
EP-3362103-B1,Compositions and methods for viral cancer neoepitopes ,"Nantomics, LLC","Patrick Soon-Shiong, Stephen Charles BENZ, Andrew Nguyen, Shahrooz Rabizadeh, Kayvan Niazi, Oleksandr Buzko, Jay Gardner NELSON",2015-10-12,2016-10-12,2025-01-22,2025-01-22,https://patents.google.com/patent/EP3362103B1/en,https://patentimages.storage.googleapis.com/17/02/d2/4280f7d48ba89e/imgf0001.png
US-12238102-B2,Temporary cloud provider credentials via secure discovery framework ,"Illumina, Inc.",Prabhu Palanisamy,2020-06-29,2021-06-25,2025-02-25,2025-02-25,https://patents.google.com/patent/US12238102B2/en,https://patentimages.storage.googleapis.com/f4/98/e7/de5316026d3427/US12238102-20250225-D00000.png
US-2022333206-A1,"Biomarker for diagnosing pancreatic cancer, and use thereof ","Seoul National University Hospital, Samsung Life Public Welfare Foundation","Youngil KOH, Sung-Soo Yoon, Seulki SONG, Joo Kyung PARK, Jong Kyun Lee, Kyu taek LEE, Kwang Hyuck Lee, Hyemin Kim, Eun Mi Lee",2019-07-29,2020-07-29,2022-10-20,,https://patents.google.com/patent/US20220333206A1/en,https://patentimages.storage.googleapis.com/45/d2/d6/4aca8b4d97a2f0/US20220333206A1-20221020-D00000.png
EP-3108394-A1,Variant analysis in high-throughput sequencing applications ,Vela Operations Pte.Ltd.,"Pramila ARIYARATNE, Charlie Lee",2014-02-20,2015-02-19,2016-12-28,,https://patents.google.com/patent/EP3108394A1/en,
KR-20210120782-A,Construction method of customized variant-based reference data set ,"울산과학기술원, 주식회사 클리노믹스","박종화, 이세민, 최연송, 전성원, 박영준, 김병철, 조윤성",2020-03-27,2020-06-30,2021-10-07,,https://patents.google.com/patent/KR20210120782A/en,https://patentimages.storage.googleapis.com/0d/30/76/18bd7ef8c07aa0/pat00003.png
JP-2021504864-A,How to characterize a sample using a neural network ,"ユニヴェルシテ ドゥ ランス シャンパーニュ アルデンヌＵｎｉｖｅｒｓｉｔｅ Ｄｅ Ｒｅｉｍｓ Ｃｈａｍｐａｇｎｅ Ａｒｄｅｎｎｅ, ユニヴェルシテ  ドゥ  ランス  シャンパーニュ  アルデンヌ, セエルイテテ−エムデテエス","ヴァレリウ・ヴラビー, エリック・ペリン, シエム・メズガハニ",2017-12-01,2018-11-30,2021-02-15,,https://patents.google.com/patent/JP2021504864A/en,
US-11596689-B2,Methods of immunosuppression comprising administering an anti-CD154 antibody ,"Immunext, Inc.","Jay Rothstein, Robert George Edward Holgate, Arron Hearn",2015-07-14,2020-11-23,2023-03-07,2023-03-07,https://patents.google.com/patent/US11596689B2/en,https://patentimages.storage.googleapis.com/1a/a3/b4/8afe25b9f010fd/US11596689-20230307-D00001.png
US-10655178-B2,Methods for diagnosing autism spectrum disorders ,Laboratory Corporation Of America Holdings,"David Michael Margulies, Mark Firman Bear",2009-09-08,2017-11-30,2020-05-19,2020-05-19,https://patents.google.com/patent/US10655178B2/en,https://patentimages.storage.googleapis.com/3e/d7/ac/3c62891ff5ca2c/US10655178-20200519-D00001.png
CN-106599686-B,A Malware Clustering Method Based on TLSH Feature Representation ,四川大学,"王俊峰, 肖锦琦, 徐宝新",2016-10-12,2016-10-12,2019-06-21,2019-06-21,https://patents.google.com/patent/CN106599686B/en,
CA-2987730-C,Cancer neoepitopes ,"Nantomics, Llc, Stephen Charles BENZ, Andrew Nguyen, Charles Joseph VASKE, John Zachary Sanborn","Stephen Charles BENZ, Andrew Nguyen, Charles Joseph VASKE, John Zachary Sanborn",2015-04-08,2016-04-08,2020-02-18,2020-02-18,https://patents.google.com/patent/CA2987730C/en,
CN-110459329-B,Dengue fever risk comprehensive assessment method ,广东省公共卫生研究院,"马文军, 刘涛, 肖建鹏, 黄宇琳, 张兵",2019-07-11,2019-07-11,2022-11-18,2022-11-18,https://patents.google.com/patent/CN110459329B/en,https://patentimages.storage.googleapis.com/36/55/70/577df25f2c3ef4/190710235837.png
US-2021337805-A1,Microalgae-based compositions for benefiting plants and methods of application ,"Heliae Development, Llc","Sandip SHINDE, Manikandadas Mathilakathu Madathil, Laura Carney",2016-09-15,2021-07-19,2021-11-04,,https://patents.google.com/patent/US20210337805A1/en,https://patentimages.storage.googleapis.com/28/10/ff/6be2afea0a1bd5/US20210337805A1-20211104-D00001.png
US-2019005588-A1,Enhancement using analytics based on vehicle kinematic data ,"Speedgauge, Inc.","Christopher J. Carver, Kevin Wolsey",2014-04-15,2018-08-14,2019-01-03,,https://patents.google.com/patent/US20190005588A1/en,https://patentimages.storage.googleapis.com/ed/ee/7e/e7118be9625173/US20190005588A1-20190103-D00000.png
CN-109427412-B,Sequence combination for detecting tumor mutation load and design method thereof ,"北京吉因加科技有限公司, 苏州吉因加生物医学工程有限公司, 北京吉因加医学检验实验室有限公司","易玉婷, 管彦芳, 田超, 易鑫, 杨玲",2018-11-02,2018-11-02,2022-02-15,2022-02-15,https://patents.google.com/patent/CN109427412B/en,https://patentimages.storage.googleapis.com/98/c5/a5/27c31d94389152/HDA0001852918820000011.png
US-2021375407-A1,Diagnostic genomic predictions based on electronic health record data ,The Trustees Of Columbia University In The City Of New York,"Kai Wang, Chunhua Weng",2017-10-06,2018-10-02,2021-12-02,,https://patents.google.com/patent/US20210375407A1/en,https://patentimages.storage.googleapis.com/1b/d1/d9/5da9b4f4eb0c65/US20210375407A1-20211202-D00000.png
US-2018107927-A1,"Architectures for training neural networks using biological sequences, conservation, and molecular phenotypes ",Deep Genomics Incorporated,Brendan Frey,2016-06-15,2017-12-13,2018-04-19,,https://patents.google.com/patent/US20180107927A1/en,https://patentimages.storage.googleapis.com/ac/9b/04/3cdc0b33d2d99e/US20180107927A1-20180419-D00000.png
US-2024296912-A1,Methods for processing next-generation sequencing genomic data ,Sophia Genectics S.A.,"Lin Song, Tamara STEIJGER, Jonas BEHR, Adam NOVAK, David Hernandez, Zhenyu XU",2016-06-22,2024-03-05,2024-09-05,,https://patents.google.com/patent/US20240296912A1/en,https://patentimages.storage.googleapis.com/b9/33/45/f44549e58d1fc0/US20240296912A1-20240905-D00000.png
US-2013245958-A1,Accurate comparison and validation of single nucleotide variants ,Siemens Aktiengesellschaft,"Michael Forster, Andre Franke, Andreas Keller",2012-03-15,2013-03-12,2013-09-19,,https://patents.google.com/patent/US20130245958A1/en,https://patentimages.storage.googleapis.com/bd/51/a7/48f32a335c1a45/US20130245958A1-20130919-D00000.png
US-8131756-B2,"Apparatus, system and method for developing tools to process natural language text ","Carus Alwin B, Deplonty Thomas J","Alwin B. Carus, Thomas J. DePlonty",2006-06-21,2007-06-05,2012-03-06,2012-03-06,https://patents.google.com/patent/US8131756B2/en,https://patentimages.storage.googleapis.com/95/15/7b/0a0d402f978920/US08131756-20120306-D00000.png
CA-2988388-C,Cancer neoepitopes ,"Nantomics, Llc, Andrew Nguyen, Kayvan Niazi, Patrick Soon-Shiong, Shahrooz Rabizadeh, Stephen Charles BENZ, Nant Holdings Ip, Llc","Andrew Nguyen, Kayvan Niazi, Patrick Soon-Shiong, Shahrooz Rabizadeh, Stephen Charles BENZ",2015-04-23,2016-04-25,2022-11-22,2022-11-22,https://patents.google.com/patent/CA2988388C/en,
CN-108776779-B,Convolutional-circulation-network-based SAR sequence image target identification method ,西安电子科技大学,"白雪茹, 薛瑞航, 王力, 惠叶",2018-05-25,2018-05-25,2022-09-23,2022-09-23,https://patents.google.com/patent/CN108776779B/en,https://patentimages.storage.googleapis.com/2d/cc/00/49edbe452242fe/HDA0001672936840000011.png
US-2022228215-A1,Method of Determining Disease Causality of Genome Mutations ,The Hospital For Sick Children,"Stephen Scherer, Mohammed Uddin",2013-10-18,2021-12-06,2022-07-21,,https://patents.google.com/patent/US20220228215A1/en,https://patentimages.storage.googleapis.com/08/98/7f/152d5688eb1b6a/US20220228215A1-20220721-D00001.png
KR-20230049084-A,SARS-COV-2 and Influenza Combination Vaccine ,스피코나 인크.,"라인하르트 글룩, 아가타 파지오, 엠마누엘 몬토몰리, 카스파 반지거, 카를로스 퀸토",2020-07-07,2021-07-07,2023-04-12,,https://patents.google.com/patent/KR20230049084A/en,https://patentimages.storage.googleapis.com/ba/eb/1d/fac3b9ce6164a3/pct00049.png
US-2018330049-A1,Methods for classification of glioma ,"The Trustees Of Columbia University In The City Of New York, University Of São Paolo, University Of Texas Md Anderson Cancer Center","Antonio Iavarone, Houtan Noushmehr, Roel GW Verhaak",2016-01-22,2018-07-13,2018-11-15,,https://patents.google.com/patent/US20180330049A1/en,https://patentimages.storage.googleapis.com/79/0e/7d/b3621a8c47d891/US20180330049A1-20181115-D00001.png
US-2021292841-A1,Methods of using genetic markers associated with endometriosis ,"Juneau Biosciences, L.L.C.","Hans Albertsen, Rakesh N. Chettier, Kenneth Ward, VeeAnn ARGYLE",2018-09-07,2019-09-06,2021-09-23,,https://patents.google.com/patent/US20210292841A1/en,https://patentimages.storage.googleapis.com/73/95/82/ccf2e826b9a96e/US20210292841A1-20210923-D00000.png
CN-107533586-A,"Systems, methods, and devices for enhancing bioinformatics data privacy and enabling broad sharing of bioinformatics data ","私有通道公司, 罗伯特·谢尔顿",罗伯特·谢尔顿,2015-03-23,2016-03-23,2018-01-02,,https://patents.google.com/patent/CN107533586A/en,
US-2022167576-A1,"Methods of enhancing grain yield, plants and products generated thereby ",International Rice Research Institute,"Nese SREENIVASULU, Erstelle A. PASION, Ajay Kohli",2019-06-21,2021-12-21,2022-06-02,,https://patents.google.com/patent/US20220167576A1/en,https://patentimages.storage.googleapis.com/60/27/13/ce57b1faa57c68/US20220167576A1-20220602-D00000.png
KR-20190062544-A,Efficient data structure for bioinformatics information representation ,게놈시스 에스에이,"다니엘레 렌지, 기오르기오 조이아",2016-10-11,2016-10-11,2019-06-05,,https://patents.google.com/patent/KR20190062544A/en,https://patentimages.storage.googleapis.com/cd/f1/c1/3b4478659dbf72/pct00004.png
EP-3626832-B1,Method of identifying a person having a predisposition to or afflicted with a cardiometabolic disease ,"The Brigham and Women's Hospital, Inc., The General Hospital Corporation","Benjamin Levine EBERT, Siddhartha Jaiswal, Sekar Kathiresan",2014-11-25,2015-11-25,2024-06-12,2024-06-12,https://patents.google.com/patent/EP3626832B1/en,https://patentimages.storage.googleapis.com/54/7d/24/20d40b1ee32e6a/imgf0001.png
US-2021230693-A1,Diagnosis and prediction of autism spectrum disorder ,"Lineagen, Inc.",Charles H. HENSEL,2013-12-20,2020-11-18,2021-07-29,,https://patents.google.com/patent/US20210230693A1/en,https://patentimages.storage.googleapis.com/5d/f6/d9/1abe92d40c2782/US20210230693A1-20210729-D00000.png
CN-111105844-B,"Somatic cell mutation classification method, apparatus, device, and readable storage medium ",广州金域医学检验集团股份有限公司,"冯菁华, 毛琳琳, 陈禹欣, 邓俊豪, 赵纤纤, 赵薇薇, 于世辉",2019-11-22,2019-11-22,2023-06-06,2023-06-06,https://patents.google.com/patent/CN111105844B/en,https://patentimages.storage.googleapis.com/b2/7d/6a/40850a68e195b2/HDA0002285067500000011.png
WO-2020229694-A1,Somatic mutation-based classification of cancers ,Fundació Centre De Regulació Genómica,"Ivo Glynne Gut, Miranda Danielle STOBBE, Gian-Andri THUN",2019-05-16,2020-05-15,2020-11-19,,https://patents.google.com/patent/WO2020229694A1/en,
US-2018314795-A1,Interactive precision medicine explorer for genomic abberations and treatment options ,Koninklijke Philips N.V.,"Yee Him Cheung, Nevenka Dimitrova, Johanna Maria De Bont",2017-04-27,2018-04-27,2018-11-01,,https://patents.google.com/patent/US20180314795A1/en,https://patentimages.storage.googleapis.com/8d/59/be/46007962f8d3e6/US20180314795A1-20181101-D00000.png
CN-110997943-A,Methods of assessing the suitability of cancer immunotherapy ,弗朗西斯.克里克研究所,"C.斯旺顿, S.图拉杰利克, K.利奇菲尔德",2017-07-05,2018-07-04,2020-04-10,,https://patents.google.com/patent/CN110997943A/en,https://patentimages.storage.googleapis.com/f2/e1/a1/08b54d93d5ed8d/HDA0002386100410000011.png
WO-2019072871-A2,Microbiota sequence variants of tumor-related antigenic epitopes ,Enterome S.A.,"Laurent Chene, Francesco STROZZI, Christophe Bonny, Alessandra Cervino, Celia MENDEZ",2017-10-09,2018-10-09,2019-04-18,,https://patents.google.com/patent/WO2019072871A2/en,
NL-2023312-B1,Artificial intelligence-based base calling ,Illumina Inc,"Jaganathan Kishore, Randall Gobbel John, Kia Amirali",2019-03-21,2019-06-14,2020-09-28,2020-09-28,https://patents.google.com/patent/NL2023312B1/en,
CN-106462670-A,Rare variant calls in ultra-deep sequencing ,豪夫迈·罗氏有限公司,W-m.刘,2014-05-12,2015-05-12,2017-02-22,,https://patents.google.com/patent/CN106462670A/en,
NL-2023314-B1,Artificial intelligence-based quality scoring ,Illumina Inc,"Jaganathan Kishore, Randall Gobbel John, Kia Amirali",2019-03-21,2019-06-14,2020-09-28,2020-09-28,https://patents.google.com/patent/NL2023314B1/en,
ES-2746233-T3,Individualized vaccines for cancer ,"Biontech Rna Pharmaceuticals Gmbh, Tron Translationale Onkologie An Der Univ Der Johannes Gutenberg Univ Mainz","Ugur Sahin, Sebastian Kreiter, Mustafa Diken, Jan Diekmann, Michael Koslowski, Cedrik Britten, John Castle, Martin Löwer, Bernhard Renard, Tana Omokoko, Graaf Johannes Hendrikus De",2011-05-24,2012-05-23,2020-03-05,2020-03-05,https://patents.google.com/patent/ES2746233T3/en,
CN-106995822-B,"Antibodies, variable domains and chains tailored for human use ",科马布有限公司,"A·布拉德利, G·弗里德里克, E-C·李, M·斯特里文斯, N·英格兰",2011-09-19,2012-09-18,2021-06-29,2021-06-29,https://patents.google.com/patent/CN106995822B/en,https://patentimages.storage.googleapis.com/55/7f/2b/d13adccbc88201/HDA0001127580920000011.png
TW-202230391-A,Methods for determining variant frequency and monitoring disease progression ,美商方得生醫療公司,"強納生 Ｆ 弗萊登, 馬克 Ｒ 甘迺迪, 艾莉莎 安東諾波勒斯",2020-09-24,2021-09-23,2022-08-01,,https://patents.google.com/patent/TW202230391A/en,https://patentimages.storage.googleapis.com/d8/e0/14/9269d07a5ce88f/110135413-A0304-14-0001-1.png
CN-106282320-B,Methods and devices for detecting somatic mutations ,"广州华大基因医学检验所有限公司, 深圳华大基因科技有限公司","张纪斌, 曾柳红, 杨青, 叶明芝",2015-05-20,2015-05-20,2019-10-18,2019-10-18,https://patents.google.com/patent/CN106282320B/en,
