search URL:,https://patents.google.com/?q=%22Bayesian%22+AND+%28%22gene+panel%22+OR+%22variant+interpretation%22+OR+%22genetic+diagnosis%22%29
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2023002831-A1,Methods and compositions for analyses of cancer ,The Johns Hopkins University,"Victor Velculescu, Alessandro Leal, Jillian Phallen, Valsamo Anagnostou, Remond Fijneman, Gernt Meijer, Nicole Van Grieken",2019-11-25,2020-11-25,2023-01-05,,https://patents.google.com/patent/US20230002831A1/en,https://patentimages.storage.googleapis.com/4f/7b/85/e61b2058876472/US20230002831A1-20230105-D00000.png
US-2020340064-A1,Systems and methods for tumor fraction estimation from small variants ,"Grail, Inc.","Samuel S. GROSS, Joshua Newman, Pranav Parmjit Singh, Collin Melton, Oliver Claude Venn, Earl Hubbell",2019-04-16,2020-04-16,2020-10-29,,https://patents.google.com/patent/US20200340064A1/en,https://patentimages.storage.googleapis.com/35/d4/31/2f05992bbc7dc8/US20200340064A1-20201029-D00000.png
WO-2014127749-A1,Application of single cell genome sequencing in preimplantation genetic diagnosis ,"哈佛大学, 北京大学第三医院, 北京大学","谢晓亮, 乔杰, 汤富酬, 闫丽盈, 樊伟, 侯宇",2013-02-22,2014-02-24,2014-08-28,,https://patents.google.com/patent/WO2014127749A1/en,
WO-2023138131-A1,Method for detecting fetal balanced chromosome structure variation by means of cell-free dna in peripheral blood of pregnant woman ,复旦大学附属妇产科医院,"张硕, 徐丛剑",2022-01-21,2022-10-21,2023-07-27,,https://patents.google.com/patent/WO2023138131A1/en,https://patentimages.storage.googleapis.com/68/33/b3/34a5f514b17798/PCTCN2022126663-appb-300001.png
JP-2023085286-A,Methods for detecting alleles associated with keratoconus ,"アベリノ ラボ ユーエスエー インコーポレイテッド, Avellino Lab Usa Inc","デディオニシオ，ラリー, Dedionisio Larry, ムーア，タラ, Moore Tara, ネスビット，アンドリュー, Nesbit Andrew",2017-04-28,2023-03-09,2023-06-20,,https://patents.google.com/patent/JP2023085286A/en,https://patentimages.storage.googleapis.com/14/a0/54/533bd6171bc8dc/2023085286000003.png
WO-2020068506-A1,Systems and methods for classifying tumors ,President And Fellows Of Harvard College,"Doga C. GULHAN, Peter J. PARK",2018-09-24,2019-09-18,2020-04-02,,https://patents.google.com/patent/WO2020068506A1/en,
EP-4315340-A1,A precision medicine portal for human diseases ,Genome International Corporation,"Periannan Senapathy, Sudar SENAPATHY",2021-03-26,2021-08-20,2024-02-07,,https://patents.google.com/patent/EP4315340A1/en,
WO-2008123867-A9,"Gene expression profiling for identification, monitoring, and treatment of breast cancer ","Source Precision Medicine Inc, Karl Wassmann, Kathleen Storm, Lisa Siconolfi, Danute Bankaitis-Davis","Karl Wassmann, Kathleen Storm, Lisa Siconolfi, Danute Bankaitis-Davis",2007-04-05,2007-11-06,2009-02-05,,https://patents.google.com/patent/WO2008123867A9/en,
AU-2007353824-A1,"Gene expression profiling for identification, monitoring, and treatment of cervical cancer ","Source Precision Medicine, Inc.","Danute Bankaitis-Davis, Lisa Siconolfi, Kathleen Storm, Karl Wassmann",2007-04-06,2007-11-06,2008-11-27,,https://patents.google.com/patent/AU2007353824A1/en,
WO-2010045462-A1,System for identification of multiple nucleic acid targets in a single sample and use thereof ,"Biotrove, Inc.",Tom Morrison,2008-10-15,2009-10-15,2010-04-22,,https://patents.google.com/patent/WO2010045462A1/en,
CN-107532214-A,Method for Diagnosis of Septicemia ,斯坦福大学托管董事会,"普尔威施·卡特里, 蒂莫西·E·斯威尼",2015-03-12,2016-03-12,2018-01-02,,https://patents.google.com/patent/CN107532214A/en,
AU-2021386369-A9,Assessment of mutation burden in skin ,"Dermtech, Inc.","John Daniel Dobak Iii, Michael Howell, Burkhard Jansen, Zuxu Yao",2020-11-24,2021-11-23,2024-06-13,,https://patents.google.com/patent/AU2021386369A9/en,
CN-107849613-A,Method for lung cancer parting ,"基因中心治疗公司, 北卡罗来纳大学教堂山分校","H·法鲁基, M·莱戈德曼, G·梅休, C·佩罗, D·N·海耶斯",2015-04-14,2016-04-14,2018-03-27,,https://patents.google.com/patent/CN107849613A/en,
JP-2009522663-A,System and method for remote computer based analysis of chemogenomic data provided to a user ,エンテロス・インコーポレーテッド,"ジャーナジン，カート, ナツォウリス，ゲオルゲス, ジョン ブレナン，リチャード, セゲッツィ，ブリジッテ ガンター, マイケル トリー，アレキサンダー",2005-12-30,2006-12-28,2009-06-11,,https://patents.google.com/patent/JP2009522663A/en,https://patentimages.storage.googleapis.com/46/48/b9/e1fffccb8fc69f/2009522663-7.png
WO-2021222220-A2,Rna markers and methods for identifying colon cell proliferative disorders ,"Freenome Holdings, Inc.","Frances ARMSTRONG, Shivani MAHAJAN, Adam Harvey, Aneesha TEWARI, David Weinberg, Jesse EATON",2020-04-29,2021-04-27,2021-11-04,,https://patents.google.com/patent/WO2021222220A2/en,
JP-6782700-B2,"Compositions, Methods and Kits for Diagnosis of Pancreatic and Gastrointestinal Neuroendocrine Neoplasms ","クリフトン ライフ サイエンシズ リミテッド ライアビリティ カンパニー, クリフトン  ライフ  サイエンシズ  リミテッド  ライアビリティ  カンパニー","アーヴィン マーク モドリン, アーヴィン  マーク モドリン, マーク キッド, マーク キッド, イグナット ドロズドフ, イグナット ドロズドフ",2014-09-15,2015-09-15,2020-11-11,2020-11-11,https://patents.google.com/patent/JP6782700B2/en,https://patentimages.storage.googleapis.com/8a/dd/9c/177b8bf2af609c/0006782700-120.png
CN-103547683-A,KRAS mutations and tumor biology ,耶鲁大学,J·B·温迪哈斯,2012-03-22,2012-03-22,2014-01-29,,https://patents.google.com/patent/CN103547683A/en,https://patentimages.storage.googleapis.com/9e/62/d0/dd52234df62aac/HDA0000417871520000011.png
JP-2023179425-A,Obinutuzumab treatment of dlbcl patient subgroup ,"エフ・ホフマン－ラ・ロシュ・アクチェンゲゼルシャフト, F Hoffmann-La Roche Ag, ナノストリング テクノロジーズ，インコーポレイティド, Nanostring Technologies Inc","ミケル ザール エスターガード，, Zahle Oestergaard Mikkel",2017-08-08,2023-08-24,2023-12-19,,https://patents.google.com/patent/JP2023179425A/en,https://patentimages.storage.googleapis.com/48/48/9c/0b246a525a39b9/2023179425000026.png
CA-3167633-A1,Systems and methods for calling variants using methylation sequencing data ,"Pranav Parmjit SINGH, Christopher Chang, Grail, Llc, Collin MELTON, Oliver Claude VENN","Pranav Parmjit SINGH, Christopher Chang, Collin MELTON, Oliver Claude VENN",2020-02-28,2021-02-25,2021-09-02,,https://patents.google.com/patent/CA3167633A1/en,
ES-2992208-T3,Differential diagnosis of bipolar disorder and unipolar depression using RNA editing biomarkers in blood ,Alcediag,"Dinah Weissmann, Nicolas Salvetat, Fabrice Chimienti",2019-11-08,2020-11-09,2024-12-10,2024-12-10,https://patents.google.com/patent/ES2992208T3/en,
CN-114929898-A,Diagnosis of mood disorders using blood RNA editing biomarkers ,阿尔塞迪亚格公司,"D·魏斯曼, N·萨尔维塔特, F·奇米安蒂",2019-11-08,2020-11-09,2022-08-19,,https://patents.google.com/patent/CN114929898A/en,https://patentimages.storage.googleapis.com/a3/f6/73/55e42069865920/HDA0003620876900000011.png
US-2016246947-A1,System for interactive profiling of healtcare consumers to provide digital personalized health guides and digital marketing ,Univfy Inc.,Mylene Wei Ming Yao,2015-02-19,2016-02-19,2016-08-25,,https://patents.google.com/patent/US20160246947A1/en,
US-2015100242-A1,"Method, kit and array for biomarker validation and clinical use ",Qiagen Sciences Llc,"Xiao Zeng, Song Tian, Jiaye Yu, John DiCarlo, George J. Quellhorst, JR., Vikram Devgan",2012-03-15,2013-03-15,2015-04-09,,https://patents.google.com/patent/US20150100242A1/en,https://patentimages.storage.googleapis.com/76/51/76/84070b62f79b9d/US20150100242A1-20150409-D00000.png
WO-2017216559-A1,Predicting responsiveness to therapy in prostate cancer ,Almac Diagnostics Limited,"Laura Knight, Steven Walker, Richard Kennedy, Paul Harkin, Catherine DAVIDSON",2016-06-14,2017-06-14,2017-12-21,,https://patents.google.com/patent/WO2017216559A1/en,
JP-2024513781-A,Identification of clonal neoantigens and their use ,アキレス セラピューティクス ユーケー リミテッド,"ロス，アンドリュー, プリンツ ツー サルム－ホルストマール，マクシミリアン, チュン チャン，フォン",2021-04-01,2022-04-01,2024-03-27,,https://patents.google.com/patent/JP2024513781A/en,https://patentimages.storage.googleapis.com/44/32/52/6a01829c57e270/2024513781000020.png
US-2019367989-A1,Supervised learning methods for the prediction of tumor radiosensitivity to preoperative radiochemotherapy ,"H. Lee Moffitt Cancer Center And Research Institute, Inc., University Of South Florida","Florentino A. RICO, Grisselle CENTENO, Ludwig KUZNIA, Steven A. Eschrich, Javier F. Torres-Roca",2014-09-12,2019-07-16,2019-12-05,,https://patents.google.com/patent/US20190367989A1/en,https://patentimages.storage.googleapis.com/7d/a8/0c/a4ed8a0f5cc169/US20190367989A1-20191205-D00000.png
CN-107109700-A,Systems and methods for inferring gene signature biomarkers of response to PD-1 antagonists ,默沙东公司,"M.D.艾尔斯, A.罗波达, J.K.伦斯福德, T.K.麦克拉纳汉, E.E.墨菲, M.内博斯海恩",2014-12-09,2015-12-08,2017-08-29,,https://patents.google.com/patent/CN107109700A/en,
CN-112840404-A,"Methods, systems, and uses for eliminating noisy genetic data, haplotype phasing, and reconstructing progeny genomes ",苏州亿康医学检验有限公司,"邹央云, 陆思嘉, 胡春旭",2019-10-18,2020-10-16,2021-05-25,,https://patents.google.com/patent/CN112840404A/en,https://patentimages.storage.googleapis.com/58/19/8a/d33cb787fe6b31/PCTCN2020121432-APPB-300001.png
EP-3149209-B1,Methods for typing of lung cancer ,"Genecentric Therapeutics, Inc., The University of North Carolina at Chapel Hill","Hawazin FARUKI, Myla LAI-GOLDMAN, Charles Perou, David Neil Hayes, Greg MAYHEW, Cheng FAN, Mark R. Miglarese",2014-05-30,2015-06-01,2021-02-17,2021-02-17,https://patents.google.com/patent/EP3149209B1/en,https://patentimages.storage.googleapis.com/6d/c2/8b/710d795c3bdc61/imgf0001.png
WO-2019032918-A1,Structural prediction of proteins ,"Human Longevity, Inc.","Amalio Telenti, Michael Hicks, Istvan Bartha",2017-08-09,2018-08-09,2019-02-14,,https://patents.google.com/patent/WO2019032918A1/en,
EP-4226153-A1,Markers for the early detection of colon cell proliferative disorders ,"Freenome Holdings, Inc.","Brian D. O'DONOVAN, Shivani MAHAJAN",2020-10-05,2021-09-30,2023-08-16,,https://patents.google.com/patent/EP4226153A1/en,
ES-2837840-T3,Quantitative measurement of developmental kinetics of human morula and blastocyst morphology ,Ares Trading Sa,"Lei Tan, Martin Chian, Kim Alice Chen, Peter Lorenzen",2014-03-20,2015-03-20,2021-07-01,2021-07-01,https://patents.google.com/patent/ES2837840T3/en,
US-2019206513-A1,Microsatellite instability detection ,"Grail, Inc.",Earl Hubbell,2017-12-29,2018-12-28,2019-07-04,,https://patents.google.com/patent/US20190206513A1/en,https://patentimages.storage.googleapis.com/f0/4c/87/b8ceb99177f9ed/US20190206513A1-20190704-D00000.png
JP-2023515270-A,TCR/BCR profiling ,テンパス・ラボズ・インコーポレイテッド,"ジェイソン・ペレラ, テイラー・ハーディング, ブリタニー・ミネオ, アリー・エー・カーン, リチャード・ブリドナー, ジェンナ・エル・マリナウスカス",2020-04-21,2021-04-21,2023-04-12,,https://patents.google.com/patent/JP2023515270A/en,https://patentimages.storage.googleapis.com/14/3d/fd/d2fa57bb502eb7/2023515270000023.png
CN-110379458-A,"Pathogenicity variation site determination method, device, computer equipment and storage medium ",中国人民解放军陆军军医大学第一附属医院,"卜枫啸, 程静, 曾园媛, 李厦戎, 徐晓飞, 张倩, 何明敏, 王雪刚, 卢宇, 袁慧军",2019-07-15,2019-07-15,2019-10-25,,https://patents.google.com/patent/CN110379458A/en,
WO-2014036314-A2,"Diagnosis of rheumatoid arthritis (ra) using differentially methylated loci identified in peripheral blood mononuclear cells, t-cells, b-cells and monocytes ","Ignyta, Inc.","Jonathan Lim, Robert Shoemaker, Louis Bookbinder, David Anderson",2012-08-31,2013-08-29,2014-03-06,,https://patents.google.com/patent/WO2014036314A2/en,
CN-112218957-A,Systems and methods for determining tumor fraction in cell-free nucleic acids ,格里尔公司,"奥利弗·克劳德·维恩, 厄尔·哈贝尔, 奥努尔·萨卡里亚",2018-04-16,2019-04-16,2021-01-12,,https://patents.google.com/patent/CN112218957A/en,https://patentimages.storage.googleapis.com/e8/83/37/a477b114b9073a/HDA0002810421010000011.png
US-8785505-B2,Toxicology and cellular effect of manufactured nanomaterials ,The Regents Of The University Of California,Fanqing Chen,2005-10-28,2008-04-28,2014-07-22,2014-07-22,https://patents.google.com/patent/US8785505B2/en,https://patentimages.storage.googleapis.com/13/77/29/a6370444b61ecf/US08785505-20140722-D00001.png
JP-2018515124-A,Gene expression profiles and their use in breast cancer ,"アムワイズ ダイアグノスティックス プライベート リミテッド, アムワイズ  ダイアグノスティックス  プライベート  リミテッド","ハン−チョン チェン, ハン−チョン チェン",2015-05-19,2016-05-19,2018-06-14,,https://patents.google.com/patent/JP2018515124A/en,
US-2024274298-A1,Systems and methods for predicting pathogenic status of fusion candidates detected in next generation sequencing data ,"Tempus Ai, Inc.","Sumaiya Islam, Robert Huether",2020-05-13,2024-04-03,2024-08-15,,https://patents.google.com/patent/US20240274298A1/en,https://patentimages.storage.googleapis.com/99/d9/d7/efeac3a7a5b6de/US20240274298A1-20240815-D00000.png
CA-3184609-A1,Methods and systems for visualizing short reads in repetitive regions of the genome ,"Illumina Inc., Egor DOLZHENKO, Michael A. Eberle","Egor DOLZHENKO, Michael A. Eberle",2020-12-11,2021-12-10,2022-06-16,,https://patents.google.com/patent/CA3184609A1/en,
CN-112820351-A,Method for detecting mutation and HRD (high resolution contrast) score guiding medication of tumor patient ,江苏医联生物科技有限公司,"武欣, 杨文婷",2021-03-01,2021-03-01,2021-05-18,,https://patents.google.com/patent/CN112820351A/en,
WO-2020036655-A2,Methods of using genetic markers associated with endometriosis ,"Juneau Biosciences, L.L.C.","Hans Albertsen, Rakesh N. Chettier, Kenneth Ward",2018-04-25,2019-04-25,2020-02-20,,https://patents.google.com/patent/WO2020036655A2/en,
WO-2016149366-A1,Methods and compositions for treating cancer ,"The Johns Hopkins University, University - Clinic Erlangen","Katherine CHIAPPINELLI, Stephen B. Baylin, Reiner Strick, Pamela STRISSEL",2015-03-16,2016-03-16,2016-09-22,,https://patents.google.com/patent/WO2016149366A1/en,
US-2022411876-A1,Methods and related aspects for analyzing molecular response ,"Guardant Health, Inc.","Katie Julia QUINN, Allysia Jade MAK, Elena HELMAN, Tingting Jiang, Justin I. ODEGAARD, Darya Chudova, Kyle Lik Ming CHANG, Han-Yu Chuang, Daniel GAILE",2021-03-05,2022-03-04,2022-12-29,,https://patents.google.com/patent/US20220411876A1/en,https://patentimages.storage.googleapis.com/15/11/9a/7b266dbf08419d/US20220411876A1-20221229-D00001.png
EP-3847182-A1,Methods of using genetic markers associated with endometriosis ,"Juneau Biosciences, L.L.C.","Hans Albertsen, Rakesh N. Chettier, Kenneth Ward, VeeAnn ARGYLE",2018-09-07,2019-09-06,2021-07-14,,https://patents.google.com/patent/EP3847182A1/en,
JP-2025023964-A,A sequence graph-based tool for determining variation in short tandem repeat regions ,"イラミーナ インコーポレーテッド, Illumina Inc","ドルシェンコ エゴール, Dolzhenko Egor, エー エバール マイケル, A Eberle Michael",2019-03-07,2024-10-30,2025-02-19,,https://patents.google.com/patent/JP2025023964A/en,
WO-2021247548-A1,Treatments for a sub-population of inflammatory bowel disease patients ,Cedars-Sinai Medical Center,"Rebecca GONSKY, Stephan R. Targan",2020-06-03,2021-06-01,2021-12-09,,https://patents.google.com/patent/WO2021247548A1/en,
KR-20160057416-A,Molecular diagnostic test for oesophageal cancer ,알막 다이아그노스틱스 리미티드,"카렌 키팅, 로라 힐, 스티브 데하로, 이몬 오브라이언, 팀 데이비슨, 폴 하킨, 리차드 케네디, 주드 오도넬",2013-09-09,2014-09-09,2016-05-23,,https://patents.google.com/patent/KR20160057416A/en,https://patentimages.storage.googleapis.com/67/8c/c2/96e5b0fc4a9328/pct00029.png
JP-2021520482-A,Vertical flow molecular assay device ,"アリゾナ ボード オブ リージェンツ オン ビハーフ オブ ザ ユニバーシティー オブ アリゾナ, アリゾナ  ボード  オブ  リージェンツ  オン  ビハーフ  オブ  ザ  ユニバーシティー  オブ  アリゾナ","フレデリック ゼンハウザーン，, フレデリック ゼンハウザーン，, ペン チェン，, ペン チェン，, ジャン グー，, ジャン グー，, ジェローム ラコンブ，, ジェローム ラコンブ，",2018-03-30,2019-03-29,2021-08-19,,https://patents.google.com/patent/JP2021520482A/en,https://patentimages.storage.googleapis.com/97/ef/a0/bf92a04b728978/2021520482-22.png
US-2024249798-A1,Systems and methods for enriching for cancer-derived fragments using fragment size ,"Grail, Llc","Darya Filippova, Matthew H. Larson, M. Cyrus MAHER, Monica Portela dos Santos Pimentel, Robert Abe Paine Calef",2019-03-13,2024-01-31,2024-07-25,,https://patents.google.com/patent/US20240249798A1/en,https://patentimages.storage.googleapis.com/a1/b1/02/18a732e4d22069/US20240249798A1-20240725-D00000.png
US-2019228836-A1,Systems and methods for predicting genetic diseases ,"SensOmics, Inc.","Sai Zhang, Jingjing Li, Michael P. Snyder",2018-01-15,2019-01-15,2019-07-25,,https://patents.google.com/patent/US20190228836A1/en,https://patentimages.storage.googleapis.com/dd/35/7c/79309753c2409d/US20190228836A1-20190725-D00000.png
US-2022336058-A1,Analysis methods for multiplex tissue imaging including imaging mass cytometry data ,"Cedars-Sinai Medical Center, University Of Southern California","Akil Merchant, Anthony Colombo, Monirath Hav",2019-09-25,2020-09-25,2022-10-20,,https://patents.google.com/patent/US20220336058A1/en,https://patentimages.storage.googleapis.com/78/81/13/7fdbc7b212a071/US20220336058A1-20221020-D00000.png
US-2017082629-A1,Diagnostic and prognostic markers for cancer ,Wake Forest University Health Sciences,"Frank M. Torti, Suzy V. Torti, Lance Miller",2009-10-08,2016-09-21,2017-03-23,,https://patents.google.com/patent/US20170082629A1/en,https://patentimages.storage.googleapis.com/9c/7d/2b/0844e482cebbf7/US20170082629A1-20170323-D00001.png
US-2024428888-A1,Methods for detecting variants in next-generation sequencing genomic data ,Sophia Genetics S.A.,"Lin Song, Zhenyu XU",2016-12-07,2024-05-21,2024-12-26,,https://patents.google.com/patent/US20240428888A1/en,https://patentimages.storage.googleapis.com/21/ab/53/e8434a83f9ca6b/US20240428888A1-20241226-D00000.png
JP-2018509928-A,Method for detecting genomic mutations using circularized mate pair library and shotgun sequencing ,"ザ ジャクソン ラボラトリー, ザ  ジャクソン  ラボラトリー",ルアン，イジュン,2015-04-02,2016-04-01,2018-04-12,,https://patents.google.com/patent/JP2018509928A/en,
WO-2014012176-A1,"Methods, kits and compositions for providing a clinical assessment of prostate cancer ",Diagnocure Inc.,"Jean-François HAINCE, Guillaume Beaudry, Yves Fradet, Éric PAQUET",2012-07-20,2013-06-14,2014-01-23,,https://patents.google.com/patent/WO2014012176A1/en,
US-2021102250-A1,Methods for haplotyping single cells ,Katholieke Universiteit Leuven,"Joris Vermeesch, Thierry Voet, Masoud Zamani Esteki",2010-06-18,2020-09-23,2021-04-08,,https://patents.google.com/patent/US20210102250A1/en,https://patentimages.storage.googleapis.com/8c/b7/d0/0a6ecc3b5fa5a9/US20210102250A1-20210408-D00001.png
US-2021074431-A1,Gene expression subtype analysis of head and neck squamous cell carcinoma for treatment management ,"Genecentric Therapeutics, Inc., The University Of North Carolina At Chapel Hill","Myla LAI-GOLDMAN, Hawazin FARUKI, Greg MAYHEW, Charles PEROU, David Neil Hayes, Jose Zevallos",2017-08-30,2018-08-30,2021-03-11,,https://patents.google.com/patent/US20210074431A1/en,https://patentimages.storage.googleapis.com/04/0f/94/9665849a97116f/US20210074431A1-20210311-D00000.png
CN-112582022-A,System and method for non-invasive embryo transfer priority rating ,序康医疗科技（苏州）有限公司,"邹央云, 姚雅馨, 陆思嘉, 薄世平, 夏滢颖",2020-07-21,2020-07-21,2021-03-30,,https://patents.google.com/patent/CN112582022A/en,https://patentimages.storage.googleapis.com/05/e3/d7/7f7cd8ad1a5f14/HDA0002594686560000011.png
US-2024068031-A1,Methods for simultaneous amplification of target loci ,"Natera, Inc.","Matthew Rabinowitz, Matthew Hill, Bernhard Zimmermann, George Gemelos, Johan Baner, Milena Banjevic, Allison Ryan, Styrmir Sigurjonsson, Zachary Demko",2010-05-18,2023-09-07,2024-02-29,,https://patents.google.com/patent/US20240068031A1/en,https://patentimages.storage.googleapis.com/ce/38/c3/f5ca50174a68dd/US20240068031A1-20240229-D00001.png
US-2025171850-A1,Methods for simultaneous amplification of target loci ,"Natera, Inc.","Matthew Rabinowitz, Matthew Hill, Bernhard Zimmermann, George Gemelos, Johan Baner, Milena Banjevic, Allison Ryan, Styrmir Sigurjonsson, Zachary Demko",2010-05-18,2025-01-17,2025-05-29,,https://patents.google.com/patent/US20250171850A1/en,https://patentimages.storage.googleapis.com/04/85/c0/ec12d56849bfa3/US20250171850A1-20250529-D00001.png
US-11322264-B2,Systems and methods for human-augmented communications ,DNAFeed Inc.,Ahmed El-kalliny,2018-04-23,2019-04-15,2022-05-03,2022-05-03,https://patents.google.com/patent/US11322264B2/en,https://patentimages.storage.googleapis.com/03/17/79/b6d2ec69b54ad8/US11322264-20220503-D00000.png
WO-2020113116-A1,Methods of stratifying and treating a sub-population of inflammatory bowel disease patients ,Cedars-Sinai Medical Center,"Rebecca GONSKY, Stephan R. Targan",2018-11-29,2019-11-27,2020-06-04,,https://patents.google.com/patent/WO2020113116A1/en,
AU-2011265523-A1,Alzheimer's probe kit ,Diagenic Asa,"Torbjorn Lindahl, Praveen Sharma",2011-11-03,2011-12-23,2013-05-23,,https://patents.google.com/patent/AU2011265523A1/en,
CN-102203295-A,Pathways of pancreatic tumorigenesis and hereditary pancreatic oncogenes ,约翰霍普金斯大学,"B·沃格斯坦, K·W·金兹勒, D·W·帕森斯, S·琼斯, 张晓松, J·C·林, R·J·利里, P·安格嫩特, N·帕帕多普洛斯, V·韦尔库列斯库, G·帕玛强尼, R·卡新, S·克恩, R·赫鲁班, J·R·埃什尔曼, M·戈金斯, A·克莱因",2008-09-03,2009-09-03,2011-09-28,,https://patents.google.com/patent/CN102203295A/en,https://patentimages.storage.googleapis.com/7a/89/a7/0648fa81e5f462/HPA00001358429200011.png
US-11141709-B2,Automated exposition of known and novel multiple myeloma genomic variants using a single sequencing platform ,Washington University,"Brian White, Irena Lanc, Robert Fulton, Daniel Auclair, Michael H. Tomasson",2016-11-04,2017-11-06,2021-10-12,2021-10-12,https://patents.google.com/patent/US11141709B2/en,https://patentimages.storage.googleapis.com/05/3f/c6/b2c8ab5d414293/US11141709-20211012-D00000.png
CN-107604084-A,Bacterial drug resistance fast prediction system and its Forecasting Methodology ,深圳市第三人民医院,"张文萍, 张秋萍, 陆坚, 单万水, 赖文杰, 肖颜玉, 叶飞娣, 张仲明, 杨燕梅, 刘厚明",2017-10-30,2017-10-30,2018-01-19,,https://patents.google.com/patent/CN107604084A/en,
US-11455725-B2,Embryo viability evaluation using AI/ML analysis of real-time video ,"Emgenisys, Inc.","Cara Elizabeth WESSELS WELLS, Russell KILLINGSWORTH",2020-08-03,2022-03-07,2022-09-27,2022-09-27,https://patents.google.com/patent/US11455725B2/en,https://patentimages.storage.googleapis.com/15/77/3e/7af74634913cad/US11455725-20220927-D00000.png
CN-115273972-B,Method for judging noninvasive prenatal intimate relationship comprising site screening method step ,厦门万基生物科技有限公司,"陈洪亮, 李依寒, 郑海灵, 祝兴强, 徐欢, 肖月, 郭萍, 何芝, 吴书凌, 吴梦婷",2022-06-24,2022-06-24,2024-08-30,2024-08-30,https://patents.google.com/patent/CN115273972B/en,
WO-2022269250-A1,A method for producing antigen-specific t cells ,Achilles Therapeutics Uk Limited,"Katy Rebecca NEWTON, Eleni KOTSIOU, Joe Robinson, Sergio Quezada, Henrieta FRASER, Sarah THIRKELL",2021-06-22,2022-06-21,2022-12-29,,https://patents.google.com/patent/WO2022269250A1/en,
US-2020109455-A1,Systems and methods for predicting clinical responses to immunotherapies ,The Trustees Of Columbia University In The City Of New York,"Raul Rabadan, Fabio M. Iwamoto, Adam M. Sonabend, Junfei Zhao",2018-10-01,2019-10-01,2020-04-09,,https://patents.google.com/patent/US20200109455A1/en,https://patentimages.storage.googleapis.com/5a/4d/00/f51b4437f9015d/US20200109455A1-20200409-D00000.png
CN-114707348-A,Efficient global optimization method of aero reducer aided by partial least squares Kriging model ,南京理工大学,"林成龙, 马义中, 周剑, 彭行坤",2022-04-21,2022-04-21,2022-07-05,,https://patents.google.com/patent/CN114707348A/en,https://patentimages.storage.googleapis.com/81/3c/70/a1a2da149c2bae/HDA0003608455150000011.png
WO-2018093954-A1,Stem loop rna mediated transport of mitochondria genome editing molecules (endonucleases) into the mitochondria ,Research Institute At Nationwide Children's Hospital,"Kenneth John Mclaughlin, Syed-Rehan Ashfaq HUSSAIN",2016-11-16,2017-11-15,2018-05-24,,https://patents.google.com/patent/WO2018093954A1/en,
CN-119248042-A,"Constant temperature control method, system and equipment for PCR detector ",深圳市芯思微生物科技有限公司,"宋惠, 陈玉, 董碧燕, 蔡丽芳, 陈亚球",2024-12-02,2024-12-02,2025-01-03,,https://patents.google.com/patent/CN119248042A/en,
JP-7297770-B2,Methods of detecting and treating colon cancer ,リキッド バイオプシー リサーチ リミティド ライアビリティ カンパニー,"マーク モドリン アービン, キッド マーク, ドロズドフ イグナット",2018-01-22,2019-01-22,2023-06-26,2023-06-26,https://patents.google.com/patent/JP7297770B2/en,https://patentimages.storage.googleapis.com/f0/d8/2c/d66143743e9c09/0007297770000050.png
CN-117059164-A,SNP locus-based method for detecting sample cross contamination and application thereof ,苏州贝康医疗器械有限公司,"侯美灵, 张军, 朱秋洁",2023-08-15,2023-08-15,2023-11-14,,https://patents.google.com/patent/CN117059164A/en,
CN-111518917-A,A microhaplotype genetic marker combination and method for non-invasive prenatal paternity determination ,中山大学,"欧雪玲, 屈宁, 林少宾, 白肇宸, 高军, 王焕",2020-04-02,2020-04-02,2020-08-11,,https://patents.google.com/patent/CN111518917A/en,
JP-2022514952-A,How to Detect and Treat Subjects with Checkpoint Inhibitor Responsive Cancer ,ストラータ オンコロジー， インコーポレイテッド,"ダニエル リード ローズ，, スコット アーサー トムリンズ，, デビッド ブライアン ジョンソン，",2018-12-19,2019-12-19,2022-02-16,,https://patents.google.com/patent/JP2022514952A/en,https://patentimages.storage.googleapis.com/8b/e9/ed/a357c873ddd363/2022514952000002.png
WO-2008066769-A2,Genetic diagnosis of depression ,Lohocla Research Corporation,"Boris Tabakoff, Larry Martinez, Laura Saba, Paula L. Hoffman",2006-11-29,2007-11-21,2008-06-05,,https://patents.google.com/patent/WO2008066769A2/en,
CN-108763859-B,Method for establishing analog data set required for providing CNV detection based on unknown CNV sample ,北京博奥医学检验所有限公司,"徐寒石, 刘红杰, 钱睿, 王国青, 邓涛",2018-05-17,2018-05-17,2020-11-24,2020-11-24,https://patents.google.com/patent/CN108763859B/en,https://patentimages.storage.googleapis.com/af/8f/e5/db0088b0461870/HDA0001663627580000011.png
CN-115715330-A,System and method for inferring gene expression and tissue of origin from cell-free DNA ,小利兰·斯坦福大学托管委员会,"马克西米利安·迪恩, 阿拉什·阿什·阿利扎德, 马亚·迈赫莫哈马迪, 穆罕默德·沙赫罗赫·埃斯法哈尼",2020-05-12,2021-05-12,2023-02-24,,https://patents.google.com/patent/CN115715330A/en,https://patentimages.storage.googleapis.com/65/b2/47/20e17076e52bd3/HDA0004005465660000011.png
