search URL:,https://patents.google.com/?q=%22allele+frequency%22+AND+%28%22disease+probability%22+OR+%22variant+scoring%22+OR+%22genetic+diagnosis%22%29
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2022259646-A1,Compositions and methods of labeling nucleic acids and sequencing and analysis thereof ,King Abdullah University Of Science And Technology,"Mo Li, Chongwei Bi, Lin Wang",2019-03-04,2020-03-04,2022-08-18,,https://patents.google.com/patent/US20220259646A1/en,https://patentimages.storage.googleapis.com/ba/0f/73/72730ca8d753f7/US20220259646A1-20220818-D00000.png
EP-2847347-A1,Highly multiplex pcr methods and compositions ,"Natera, Inc.","Bernhard Zimmermann, Matthew M. HILL, Philippe Gilbert LACROUTE, Michael Dodd",2012-07-24,2012-11-21,2015-03-18,,https://patents.google.com/patent/EP2847347A1/en,
US-2016010160-A1,Prognostic method ,"Progenika Biopharma, S.A.","Jokin del Amo, Diego Tejedor Hernandez, Antonio Martinez Martinez, Laureano SIMON BUELA, Juan Morote Robles",2006-07-12,2015-07-13,2016-01-14,,https://patents.google.com/patent/US20160010160A1/en,https://patentimages.storage.googleapis.com/49/fe/2f/4f19ef47a03654/US20160010160A1-20160114-D00001.png
US-2013190213-A1,"Microfluidic Methods, Devices, and Systems for Fluid Handling ","Affymetrix, Inc.","Chuan Gao, Tianyue Yu",2005-11-02,2013-03-06,2013-07-25,,https://patents.google.com/patent/US20130190213A1/en,https://patentimages.storage.googleapis.com/dd/59/7c/44b43af652849f/US20130190213A1-20130725-D00000.png
EP-2235209-B1,Genetic markers for schizophrenia and bipolar disorder ,Suregene LLC,Mark David Brennan,2007-12-24,2008-12-22,2014-02-12,2014-02-12,https://patents.google.com/patent/EP2235209B1/en,
CN-113436680-A,Method for simultaneously identifying chromosome structural abnormality and carrier state of pathogenic gene of embryo ,"复旦大学附属妇产科医院, 上海集爱遗传与不育诊疗中心有限公司","张硕, 雷彩霞, 孙晓溪, 徐丛剑",2020-05-22,2021-05-24,2021-09-24,,https://patents.google.com/patent/CN113436680A/en,https://patentimages.storage.googleapis.com/82/b5/e5/98732ccf5a3e6c/HDA0003080850540000011.png
CN-111883210-A,Single-gene disease name recommendation method and system based on clinical features and sequence variation ,国家卫生健康委科学技术研究所,"马旭, 曹宗富, 罗敏娜, 陈翠霞, 蔡瑞琨, 喻浴飞, 李乾",2020-06-08,2020-06-08,2020-11-03,,https://patents.google.com/patent/CN111883210A/en,https://patentimages.storage.googleapis.com/b3/5e/33/1552a8b69f1cf4/HDA0002528302790000011.png
US-2010317916-A1,Method for relative quantitation of chromosomal DNA copy number in single or few cells ,"Scott Jr Richard T, Treff Nathan R","Richard T. Scott, JR., Nathan R. Treff",2009-06-12,2010-06-11,2010-12-16,,https://patents.google.com/patent/US20100317916A1/en,https://patentimages.storage.googleapis.com/da/92/53/4a8943733e44ea/US20100317916A1-20101216-D00001.png
AU-2018353819-A1,Single nucleotide polymorphisms and feeding efficiency in cattle ,The Governors Of The University Of Alberta,"Mohammed ABO-ISMAIL, Graham S. Plastow",2017-10-20,2018-10-19,2020-05-07,,https://patents.google.com/patent/AU2018353819A1/en,
JP-2008048733-A,How to predict the risk of developing cancer ,"Okayama Univ, 国立大学法人  岡山大学","Kenji Shimizu, 憲二 清水",2006-07-27,2007-07-26,2008-03-06,,https://patents.google.com/patent/JP2008048733A/en,https://patentimages.storage.googleapis.com/ba/56/f7/ccc1e703d24214/2008048733-63.png
CN-114429785-A,Automatic classification method and device for genetic variation and electronic equipment ,"普瑞基准生物医药(苏州)有限公司, 普瑞基准科技（北京）有限公司, 北京普康瑞仁医学检验所有限公司","季序我, 胥新芸, 董宇, 郭忠玉, 薛超",2022-04-01,2022-04-01,2022-05-03,,https://patents.google.com/patent/CN114429785A/en,https://patentimages.storage.googleapis.com/81/3c/3f/162806dc49d11a/220330230033.png
CN-107151692-B,A method and genetic diagnosis kit for identifying backfat thickness in live pigs ,中国农业科学院北京畜牧兽医研究所,"唐中林, 孙浩, 李奎, 梁如意",2016-03-02,2016-03-02,2020-05-22,2020-05-22,https://patents.google.com/patent/CN107151692B/en,
US-11578368-B2,"Methods, tools and systems for the assessment, prevention, management and treatment selection for type 2 diabetes ","Patia Biopharma, S.A. De C.V.","Laureano Simón Buela, Mirella G. Zulueta",2015-03-18,2020-04-28,2023-02-14,2023-02-14,https://patents.google.com/patent/US11578368B2/en,https://patentimages.storage.googleapis.com/0d/ae/f3/263a73b1330467/US11578368-20230214-D00001.png
CN-117059164-A,SNP locus-based method for detecting sample cross contamination and application thereof ,苏州贝康医疗器械有限公司,"侯美灵, 张军, 朱秋洁",2023-08-15,2023-08-15,2023-11-14,,https://patents.google.com/patent/CN117059164A/en,
US-2018179595-A1,Fetal haplotype identification ,Shaare Zedek Scientific Ltd.,"Gheona ALTARESCU, David A. ZEEVI",2014-11-24,2018-01-23,2018-06-28,,https://patents.google.com/patent/US20180179595A1/en,https://patentimages.storage.googleapis.com/a2/3c/54/3acf9f051e4491/US20180179595A1-20180628-D00000.png
WO-2007115095-A2,Systems and methods for using molecular networks in genetic linkage analysis of complex traits ,The Trustees Of Columbia University In The City Ofnew York,"Ivan Iossifov, Tian Zheng, Andrey Rzhetsky",2006-03-29,2007-03-29,2007-10-11,,https://patents.google.com/patent/WO2007115095A2/en,
US-2024158855-A1,Methods for simultaneous amplification of target loci ,"Natera, Inc.","Joshua Babiarz, Tudor Pompiliu Constantin, Lane A. Eubank, George Gemelos, Matthew Micah Hill, Huseyin Eser Kirkizlar, Matthew Rabinowitz, Onur Sakarya, Styrmir Sigurjonsson, Bernhard Zimmermann",2010-05-18,2023-02-20,2024-05-16,,https://patents.google.com/patent/US20240158855A1/en,https://patentimages.storage.googleapis.com/81/63/dc/9f51d82417f97d/US20240158855A1-20240516-D00001.png
US-2022056502-A1,Compositions and methods of labeling mitochondrial nucleic acids and sequencing and analysis thereof ,King Abdullah University Of Science And Technology,"Mo Li, Chongwei Bi",2019-03-04,2021-08-23,2022-02-24,,https://patents.google.com/patent/US20220056502A1/en,https://patentimages.storage.googleapis.com/fd/00/47/f65c37bf4f3470/US20220056502A1-20220224-D00000.png
JP-7684277-B2,Method for analyzing loss of heterozygosity (LoH) after definitive restriction site whole genome amplification (DRS-WGA) ,メナリーニ シリコン バイオシステムズ エッセ．ピー．アー．,"ニコロ・マナレージ, マリアンナ・ガロンツィ, アルベルト・フェラリーニ, クラウディオ・フォルカト",2019-07-30,2020-07-29,2025-05-27,2025-05-27,https://patents.google.com/patent/JP7684277B2/en,https://patentimages.storage.googleapis.com/c7/ae/25/bc5c6a70750d71/0007684277000006.png
WO-2008010082-A2,Diagnostic method for fibromyalgia (fms) or chronic fatigue syndrome (cfs) ,Progenika Biopharma S.A.,"Estibaliz Progenika Biopharma S.A. Olano, Ana Maria Fundacion para Ia Fibromialgia y Fatiga Cronica CUSCÓ-SEGARRA, Diego Progenika BioPharma S.A. TEJEDOR HERNÁNDEZ, Antonio Progenika BioPharma S.A. MARTÍNEZ MARTÍNEZ, Laureano Progenika BioPharma S.A. SIMÓN BUELA",2006-07-12,2007-07-12,2008-01-24,,https://patents.google.com/patent/WO2008010082A2/en,
WO-2014028974-A1,Diagnostic markers for spondyloarthropathies and uses thereof ,"The University Of Queensland, University Of Bristol","Matthew Arthur Brown, David Meurig Faenor EVANS",2012-08-24,2013-08-22,2014-02-27,,https://patents.google.com/patent/WO2014028974A1/en,
EP-3507380-B1,Gene panel specific for pulmonary hypertension and its uses ,"Ruprecht-Karls-Universität Heidelberg, Thoraxklinik-Heidelberg gGmbH","Ekkehard GRÜNIG, Katrin HINDERHOFER, Christina A. EICHSTAEDT",2016-09-02,2017-08-31,2021-09-22,2021-09-22,https://patents.google.com/patent/EP3507380B1/en,https://patentimages.storage.googleapis.com/8b/6e/98/b4ddc821015973/imgf0001.png
US-2021087631-A1,Methods for assessing risk of or diagnosing genetic defects by identifying de novo mutations or somatic mosaic variants in sperm or somatic tissues ,The Regents Of The University Of California,"Joseph GLEESON, Martin BREUSS, Kiely JAMES, Jonathan Sebat, Morgan KLEIBER, Danny ANTAKI, William BRANDLER",2017-03-28,2018-03-28,2021-03-25,,https://patents.google.com/patent/US20210087631A1/en,https://patentimages.storage.googleapis.com/b7/55/55/24602209c2017a/US20210087631A1-20210325-D00000.png
US-2012053846-A1,Two-Dimensional Linkage Study Methods ,"Mcginnis Ralph Evan, Mcginnis Robert Owen","Ralph Evan McGinnis, Robert Owen McGinnis",1998-02-26,2011-09-23,2012-03-01,,https://patents.google.com/patent/US20120053846A1/en,https://patentimages.storage.googleapis.com/55/a7/ee/91195689baa28f/US20120053846A1-20120301-D00000.png
WO-2020236625-A2,Rapid aneuploidy detection ,The Johns Hopkins University,"Bert Vogelstein, Kenneth W. Kinzler, Christopher Douville, Nickolas Papadopoulos",2019-05-17,2020-05-15,2020-11-26,,https://patents.google.com/patent/WO2020236625A2/en,
WO-2022123067-A2,Method and apparatus for classification and/or prioritization of genetic variants ,Nostos Genomics Gmbh,"David Alberto NEVILLE, Rocio ACUNA-HIDALGO",2020-12-10,2021-12-10,2022-06-16,,https://patents.google.com/patent/WO2022123067A2/en,
CA-2609229-A1,Genetic association of polymorphisms in the atf6-alpha gene with insulin resistance phenotypes ,"Universiteit Maastricht, Steven J.R. Meex, Carla J.H. Van Der Kallen, Tjerk W.A. De Bruin, Marleen M.J. Van Greevenbroek, Robert Vlietinck, Torik A.Y. Ayoubi","Steven J.R. Meex, Carla J.H. Van Der Kallen, Tjerk W.A. De Bruin, Marleen M.J. Van Greevenbroek, Robert Vlietinck, Torik A.Y. Ayoubi",2005-05-23,2006-05-05,2006-11-30,,https://patents.google.com/patent/CA2609229A1/en,
US-2019026425-A1,"Curated genetic database for in silico testing, licensing and payment ","YouGene, Inc.","Ryan Downs, Siddharth Murali, Roger C. Hahn",2015-12-24,2018-09-14,2019-01-24,,https://patents.google.com/patent/US20190026425A1/en,https://patentimages.storage.googleapis.com/f8/c9/13/9ba0e21d2c1323/US20190026425A1-20190124-D00000.png
CN-114921854-A,DNA library for detecting and diagnosing disease-causing genes related to systemic lupus erythematosus and application thereof ,华中科技大学同济医学院附属同济医院,"邓燕晗, 毛泽楷, 董凌莉",2022-05-17,2022-05-17,2022-08-19,,https://patents.google.com/patent/CN114921854A/en,https://patentimages.storage.googleapis.com/e6/33/bb/37929d40ee1c15/HDA0003648696590000011.png
CN-103525899-A,Type 2 diabetes susceptibility genetic locus as well as detection method and kit thereof ,中国科学院上海生命科学研究院,"林旭, 黎怀星, 甘蔚, 王一钦, 鲁玲",2012-07-02,2012-07-02,2014-01-22,,https://patents.google.com/patent/CN103525899A/en,https://patentimages.storage.googleapis.com/ad/0d/54/bbe34180f2d5f7/DEST_PATH_HDA00001976053000011.png
US-2022333169-A1,Polygenic Score for Cardiac Heart Failure ,Henry Ford Health System,David Ethan LANFEAR,2019-09-13,2020-09-13,2022-10-20,,https://patents.google.com/patent/US20220333169A1/en,https://patentimages.storage.googleapis.com/00/e2/76/2881bdd8e618e4/US20220333169A1-20221020-D00000.png
US-2021151123-A1,Interpretation of Genetic and Genomic Variants via an Integrated Computational and Experimental Deep Mutational Learning Framework ,Jungla Inc.,"Carlos L. Araya, Jason A. Reuter, Samskruthi Reddy Padigepati, Alexandre Colavin",2018-03-08,2018-06-19,2021-05-20,,https://patents.google.com/patent/US20210151123A1/en,https://patentimages.storage.googleapis.com/7c/2b/8e/9e5c09fffb8377/US20210151123A1-20210520-D00000.png
US-2013323734-A1,Genetic Determinants of Prostate Cancer Risk ,"La Creis Renee Kidd, Kevin Sean Kimbro","La Creis Renee Kidd, Kevin Sean Kimbro",2012-06-04,2013-05-31,2013-12-05,,https://patents.google.com/patent/US20130323734A1/en,https://patentimages.storage.googleapis.com/f9/23/10/1d50c82494ddde/US20130323734A1-20131205-D00001.png
WO-2019041045-A1,Profiling and treatment of hypermutant cancer ,The Hospital For Sick Children,"Uri TABORI, Adam Shlien",2017-09-01,2018-08-31,2019-03-07,,https://patents.google.com/patent/WO2019041045A1/en,
CN-110379458-A,"Pathogenicity variation site determination method, device, computer equipment and storage medium ",中国人民解放军陆军军医大学第一附属医院,"卜枫啸, 程静, 曾园媛, 李厦戎, 徐晓飞, 张倩, 何明敏, 王雪刚, 卢宇, 袁慧军",2019-07-15,2019-07-15,2019-10-25,,https://patents.google.com/patent/CN110379458A/en,
WO-2019078684-A2,"Marker tmem43 for sensorineural hearing loss diagnosis, and use thereof ","서울대학교병원, 한국과학기술연구원","최병윤, 오두이, 이창준, 장민우, 오수진",2017-10-19,2018-10-19,2019-04-25,,https://patents.google.com/patent/WO2019078684A2/en,https://patentimages.storage.googleapis.com/6d/9d/ec/1cb9ab9f334a23/PCTKR2018012442-appb-D000001.png
ES-2992250-T3,Method for the study of mutations in embryos in in vitro reproduction processes ,Journey Genomics S L,"Mas Luis A Alcaraz, Salas Andrés Anton",2018-07-20,2019-07-19,2024-12-11,2024-12-11,https://patents.google.com/patent/ES2992250T3/en,
CN-105543372-B,Method for detecting chromosomal Roche translocation ,"北京中仪康卫医疗器械有限公司, 中山大学附属第一医院","冯涛, 费嘉, 杨凯, 刘小军, 徐艳文, 周灿权",2016-01-19,2016-01-19,2017-04-19,2017-04-19,https://patents.google.com/patent/CN105543372B/en,
CN-110628891-B,Method for screening embryo genetic abnormality ,深圳华大智造科技股份有限公司,"夏军, 杨林, 陈大洋, 张海萍, 高雅, 刘萍, 张理菁, 史千玉, 朱珠, 邱咏",2018-06-25,2018-06-25,2024-01-09,2024-01-09,https://patents.google.com/patent/CN110628891B/en,
WO-2024114253-A1,Kit for determining whether individual to which sample to be tested belongs has genetic disease ,广东菲鹏生物有限公司,"张钰, 马晓冰, 李洪洲, 王晓丽",2022-11-28,2023-10-31,2024-06-06,,https://patents.google.com/patent/WO2024114253A1/en,
WO-2020097660-A1,Methods of identifying genetic variants ,"The University Of Sydney, The Sydney Children’S Hospitals Network (Randwick And Westmead)","Sandra Cooper, Himanshu Joshi",2018-11-15,2019-11-15,2020-05-22,,https://patents.google.com/patent/WO2020097660A1/en,
JP-2010502205-A,Use of SNPs for diagnosis of pain protective haplotypes in the GTP cyclohydrolase 1 gene (GCH1) ,ヨハン  ヴォルフガング  ゲーテ−ウニヴェルジテート  フランクフルト  アム  マイン,"テゲダー，イルムガルト, レーチユ，イエルン",2006-09-08,2007-09-07,2010-01-28,,https://patents.google.com/patent/JP2010502205A/en,https://patentimages.storage.googleapis.com/4d/25/1a/efa721fc27eaa1/2010502205-3.png
AU-2015252046-B2,Methods for Non-Invasive Prenatal Ploidy Calling ,"Natera, Inc.","Johan Baner, Milena Banjevic, Zachary Demko, George Gemelos, Matthew Hill, Matthew Rabinowitz, Allison Ryan, Bernhard Zimmermann",2010-05-18,2015-11-03,2017-10-19,2017-10-19,https://patents.google.com/patent/AU2015252046B2/en,
US-2016040238-A1,Mutations in DSTYK Cause Dominant Urinary Tract Malformations ,The Trustees Of Columbia University In The City Of New York,"Ali Gharavi, Simone Sanna-Cherchi",2013-04-12,2014-04-14,2016-02-11,,https://patents.google.com/patent/US20160040238A1/en,https://patentimages.storage.googleapis.com/23/89/fc/02fe595620191a/US20160040238A1-20160211-D00001.png
JP-2007252271-A,Genetic diagnosis of bovine marbling ability ,"Kyoto Univ, 国立大学法人京都大学, Ooita Ken, 大分県","Yoshiyuki Sasaki, 義之 佐々木, Yoshinaga Yamada, 宜永 山田, Yukio Taniguchi, 幸雄 谷口, Takeshi Miyake, 武 三宅, Shota Nishimura, 翔太 西村, Kazuo Shiga, 一穂 志賀, Tatsuo Fujita, 達男 藤田, Masayuki Ito, 雅之 伊藤",2006-03-23,2006-03-23,2007-10-04,,https://patents.google.com/patent/JP2007252271A/en,https://patentimages.storage.googleapis.com/7f/9a/ed/bc563f4e717b65/2007252271-12.png
US-11214834-B2,Methods of detecting Charcot-Marie tooth disease type 2A ,Duke University,"Jeffery M. Vance, Stephen Zuchner, Margaret A. Pericak-Vance",2003-11-14,2015-01-30,2022-01-04,2022-01-04,https://patents.google.com/patent/US11214834B2/en,https://patentimages.storage.googleapis.com/24/d2/d3/6d1650c4136b2f/US11214834-20220104-D00001.png
KR-20130113555-A,Diagnosis method of marbling heritability by genome analysis in hanwoo ,상지대학교산학협력단,"정의룡, 신성철, 백창균, 심승화",2012-04-06,2012-04-06,2013-10-16,,https://patents.google.com/patent/KR20130113555A/en,https://patentimages.storage.googleapis.com/e4/07/d5/e299f8da917eb2/pat00001.png
US-11345948-B2,Method for detecting chromosome Robertsonian translocation ,Peking Jabrehoo Technology Co. Ltd,"Tao Feng, Jia Fei",2016-01-19,2016-01-19,2022-05-31,2022-05-31,https://patents.google.com/patent/US11345948B2/en,https://patentimages.storage.googleapis.com/4c/14/22/d086900a87d314/US11345948-20220531-D00001.png
JP-WO2008153072-A1,Bone and joint disease susceptibility genes and their uses ,"独立行政法人理化学研究所, 武田薬品工業株式会社","志郎 池川, 志郎 池川, 英之 本谷, 英之 本谷",2007-06-12,2008-06-11,2010-08-26,,https://patents.google.com/patent/JPWO2008153072A1/en,
CN-116622839-A,"Primer combination, kit and method for detecting OPN1LW gene mutation ","中信湘雅生殖与遗传专科医院有限公司, 湖南光琇高新生命科技有限公司","唐雪梅, 杜娟, 何文斌, 林戈, 李汶, 张前军",2023-07-07,2023-07-07,2023-08-22,,https://patents.google.com/patent/CN116622839A/en,
CN-102796820-B,Hepatocellular carcinoma-related klotho gene single-nucleotide polymorphism and its construction method and use ,"黄曙, 南京医科大学第二附属医院","黄曙, 季国忠, 杨昀, 范志宁, 王敏, 汤小伟",2012-08-22,2012-08-22,2013-12-04,2013-12-04,https://patents.google.com/patent/CN102796820B/en,https://patentimages.storage.googleapis.com/3d/20/1b/fe6e907e23f5d2/120822144212.png
WO-2012122657-A1,Nlrp7-based diagnosis of female reproductive conditions ,The Royal Institution For The Advancement Of Learning/Mcgill University,Rima Slim,2011-03-17,2012-03-16,2012-09-20,,https://patents.google.com/patent/WO2012122657A1/en,
US-2017067110-A1,Detection method for genetic disease ,Kagoshima University,"Hiroshi Takashima, Yujiro HIGUCHI, Akihiro Hashiguchi, Akiko Yoshimura",2014-04-28,2015-04-27,2017-03-09,,https://patents.google.com/patent/US20170067110A1/en,https://patentimages.storage.googleapis.com/18/6e/2a/e27e58f28fd225/US20170067110A1-20170309-D00001.png
EP-4521411-A2,Method for analysing the degree of similarity of at least two samples using deterministic restriction-site whole genome amplification (drs-wga) ,Menarini Silicon Biosystems S.p.A.,"Nicolò Manaresi, Claudio FORCATO, Alberto FERRARINI",2021-09-20,2022-09-19,2025-03-12,,https://patents.google.com/patent/EP4521411A2/en,https://patentimages.storage.googleapis.com/fa/ee/e9/fcae2746913a11/imgf0001.png
CN-106119406-B,Genotyping diagnostic kit for multiple granulomatous vasculitis and arteriolositis and using method thereof ,张劲翼,"张劲翼, 谢冈",2016-08-31,2016-08-31,2021-09-03,2021-09-03,https://patents.google.com/patent/CN106119406B/en,https://patentimages.storage.googleapis.com/d0/b9/09/df7c518c69b598/HDA0001103315200000011.png
CN-119433004-A,Application of a variant site group in congenital megacolon ,华中科技大学同济医学院附属同济医院,"冯杰雄, 肖俊, 郝兴杰, 冯晨钊, 陈绪勇",2024-11-04,2024-11-04,2025-02-14,,https://patents.google.com/patent/CN119433004A/en,
US-2025191903-A1,Apolipoprotein e isoype detection by mass spectrometry ,Quest Diagnostics Investments Llc,"Darren Weber, Nigel Clarke",2017-07-31,2025-02-20,2025-06-12,,https://patents.google.com/patent/US20250191903A1/en,https://patentimages.storage.googleapis.com/26/97/cf/bb49a9a0f2ca71/US20250191903A1-20250612-D00000.png
US-8075852-B2,System and method for bubble removal ,"Affymetrix, Inc.","Chuan Gao, Tianyue Yu",2005-11-02,2007-06-11,2011-12-13,2011-12-13,https://patents.google.com/patent/US8075852B2/en,https://patentimages.storage.googleapis.com/0f/86/e6/d5e5cde229d115/US08075852-20111213-D00000.png
WO-2013110245-A1,Biomarkers for diabetes ,The Chinese University Of Hong Kong,"Juliana Chung-Ngor CHAN, Wing-Yee So, Ronald Ching-Wan MA",2012-01-27,2013-01-28,2013-08-01,,https://patents.google.com/patent/WO2013110245A1/en,
CN-111560424-A,"Detectable target nucleic acid, probe, method and application for determining fetal F8 gene haplotype ","广州医科大学附属第一医院, 深圳华大生命科学研究院","何志晖, 其他发明人请求不公开姓名",2019-02-13,2019-02-13,2020-08-21,,https://patents.google.com/patent/CN111560424A/en,https://patentimages.storage.googleapis.com/63/ea/95/27ed32b152e8c2/HDA0001968916800000011.png
WO-2012128799-A2,Treating schizophrenia ,"General Hospital Corporation, The","Donald C. Goff, Joshua ROFFMAN",2010-12-03,2011-12-02,2012-09-27,,https://patents.google.com/patent/WO2012128799A2/en,
WO-2019222583-A2,Methods for detecting and treating atopic dermatitis ,"Avellino Lab Usa, Inc.",Gene Lee,2018-05-17,2019-05-17,2019-11-21,,https://patents.google.com/patent/WO2019222583A2/en,
CN-106995936-A,Epileptic encephalopathy gene chip and application thereof ,中南大学湘雅医院,"尹飞, 彭镜, 邓小鹿, 何芳, 陈晨, 盖楠, 王颖, 马玉平, 张文, 彭盼",2017-05-17,2017-05-17,2017-08-01,,https://patents.google.com/patent/CN106995936A/en,
WO-2010067372-A1,Genetic markers of schizophrenia ,Ramot At Tel-Aviv University Ltd.,"Ruth Navon, Yekutiel Baruch, Gilad Silberberg",2008-12-11,2009-12-13,2010-06-17,,https://patents.google.com/patent/WO2010067372A1/en,
US-2024240272-A1,Targeted massively parallel sequencing for screening of genetic hearing loss and congenital cytomegalovirus-associated hearing loss ,University Of Iowa Research Foundation,"Ryan K. THORPE, Richard J.H. Smith, Hela AZAIEZ",2021-05-10,2022-05-09,2024-07-18,,https://patents.google.com/patent/US20240240272A1/en,https://patentimages.storage.googleapis.com/b5/39/5c/1063ad6ba71dc5/US20240240272A1-20240718-D00001.png
US-2008038714-A1,Instrument to Pneumatically Control Lab Cards and Method Thereof ,"Affymetrix, Inc.","Chuan Gao, Melvin Yamamoto, Tianyue Yu, Martin Goldberg",2005-11-02,2007-06-11,2008-02-14,,https://patents.google.com/patent/US20080038714A1/en,https://patentimages.storage.googleapis.com/3c/bf/b9/06d9f0a422795d/US20080038714A1-20080214-D00000.png
CN-104404044-A,Detection method and applications for single nucleotide polymorphisms in exon region of ANRIL (Antisense Noncoding RNA in the INK4 Locus) gene related to susceptibility of coronary artery disease ,广东医学院,"熊兴东, 成捷",2014-12-04,2014-12-04,2015-03-11,,https://patents.google.com/patent/CN104404044A/en,
KR-101618948-B1,Diagnosis method of meat quality using allele specific-PCR in Korean cattle ,상지대학교산학협력단,"정의룡, 신성철, 김준성",2014-03-31,2014-03-31,2016-05-11,2016-05-11,https://patents.google.com/patent/KR101618948B1/en,https://patentimages.storage.googleapis.com/e5/3b/7c/c813a8a0697c8f/112014030591748-pat00001.png
WO-2015092460-A1,New gene mutations for the diagnosis of arthrogryposis multiplex congenita and congenital peripheral neuropathies disease ,"INSERM (Institut National de la Santé et de la Recherche Médicale), Association Francaises Contre Les Myopathies, Université De Paris Xi Paris Sud, Université de Rouen, Assistance Publique -Hôpitaux De Paris, Centre Hospitalier Universitaire De Rouen","Judith Melki, Annie LEQUERRIERE, Marcel TAWK",2013-12-18,2013-12-18,2015-06-25,,https://patents.google.com/patent/WO2015092460A1/en,
WO-2009058380-A2,Biomarkers predictive of acute coronary syndromes ,"Ihc Intellectual Asset Management, Llc",Benjamin Horne,2007-10-31,2008-10-31,2009-05-07,,https://patents.google.com/patent/WO2009058380A2/en,
US-2020283850-A1,"Methods, tools and systems for the prediction and assessment of gestational diabetes ","Patia Biopharma, S.A. De C.V.","Laureano Simón Buela, Mirella G. Zulueta, Teresa Tusié",2015-12-16,2016-12-16,2020-09-10,,https://patents.google.com/patent/US20200283850A1/en,
KR-20210067530-A,LATS1 Gene Mutation Marker Based Diagnosis of Amyotrophic Lateral Sclerosis ,주식회사 녹십자지놈,"기창석, 김영은, 오기욱, 김승현",2019-11-29,2019-11-29,2021-06-08,,https://patents.google.com/patent/KR20210067530A/en,https://patentimages.storage.googleapis.com/83/73/cb/4046182f06a93d/pat00007.png
US-9672271-B2,Method for identifying and employing high risk genomic markers for the prediction of specific diseases ,Lawrence Sirovich,Lawrence Sirovich,2013-05-17,2014-05-02,2017-06-06,2017-06-06,https://patents.google.com/patent/US9672271B2/en,https://patentimages.storage.googleapis.com/85/d0/9a/f3c1bc7858a216/US09672271-20170606-D00001.png
WO-2011063474-A1,Diagnostic markers for spondyloarthropathies and uses thereof ,The University Of Queensland,Matthew Arthur Brown,2009-11-27,2010-11-29,2011-06-03,,https://patents.google.com/patent/WO2011063474A1/en,
US-2013252836-A1,Diagnostic test for cardiomyopathy ,Genesis Group Inc.,"Terry-Lynn Young, Kathy Hodgkinson, Sean Connors, Patrick Parfrey, Annika Haywood, Nancy Merner, Vanessa French",2007-12-21,2013-03-14,2013-09-26,,https://patents.google.com/patent/US20130252836A1/en,https://patentimages.storage.googleapis.com/70/88/22/47483aca753c98/US20130252836A1-20130926-D00001.png
CN-109234405-B,SNP molecular marker related to chicken growth traits and application thereof ,华南农业大学,"罗文�, 张细权, 陈庚华, 吴静文, 蒋明雅",2018-10-17,2018-10-17,2021-04-20,2021-04-20,https://patents.google.com/patent/CN109234405B/en,https://patentimages.storage.googleapis.com/c9/20/f4/10b856ffeb3bb2/HDA0001831180710000011.png
CN-109182542-B,SNP molecular marker related to chicken carcass traits and application thereof ,华南农业大学,"罗文�, 张细权, 吴静文, 陈庚华, 蒋明雅",2018-10-17,2018-10-17,2021-04-20,2021-04-20,https://patents.google.com/patent/CN109182542B/en,https://patentimages.storage.googleapis.com/e1/b5/0e/4f81823b1240c0/HDA0001831177770000011.png
WO-2021061697-A1,Predicting neonatal complications using genetic variation ,The Research Institute At Nationwide Children's Hospital,"Leif NELIN, William CL STEWART, Mark KLEBANOFF, Komia GNONA, Irina A. Buhimschi",2019-09-23,2020-09-23,2021-04-01,,https://patents.google.com/patent/WO2021061697A1/en,
KR-20180096445-A,Marker for diagnosing inherited peripheral neuropathy and use thereof ,"사회복지법인 삼성생명공익재단, 공주대학교 산학협력단","최병옥, 홍영빈, 정기화",2017-02-21,2017-02-21,2018-08-29,,https://patents.google.com/patent/KR20180096445A/en,https://patentimages.storage.googleapis.com/a1/4a/2e/f81bda8011ff35/pat00001.png
WO-2015042649-A1,A quantitative assay for target dna in a mixed sample comprising target and non-target dna ,Murdoch Children's Research Institute,"Howard Robert SLATER, Damien Luis BRUNO, Devika GANESAMOORTHY",2013-09-27,2014-09-26,2015-04-02,,https://patents.google.com/patent/WO2015042649A1/en,
CN-103146822-A,PCR (Polymerase Chain Reaction) kit for detecting SNP (Single Nucleotide Polymorphism) relative to female depression ,天津市安定医院,"王永军, 王立娜, 张勇辉, 葛洪敏, 王艳",2013-02-26,2013-02-26,2013-06-12,,https://patents.google.com/patent/CN103146822A/en,https://patentimages.storage.googleapis.com/30/34/1e/ea49494d846f54/HSA00000858225900011.png
KR-20230069157-A,Recombinant adeno-associated virus (rAAV) encoding GJB2 and uses thereof ,프레지던트 앤드 펠로우즈 오브 하바드 칼리지,"데이비드 피. 코리, 케빈 티. 부스, 콜 더블유. 디. 피터스, 마리나 브이. 이반첸코, 마이클 이. 그린버그, 시니사 흐르바틴, 마크 오렐 너지, 에릭 씨. 그리피스",2020-09-14,2021-09-14,2023-05-18,,https://patents.google.com/patent/KR20230069157A/en,https://patentimages.storage.googleapis.com/0d/e2/cd/b95bf9f1911070/pct00174.png
