search URL:,https://patents.google.com/?q=%22prior+probability%22+AND+%28%22genetic+variant%22+OR+%22genome-wide%22+OR+%22genetic+diagnosis%22%29
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
AU-2006214039-A1,Multiplex assays for inferring Ancestry ,Dna Print Genomics,"Tony N. Frudakis, James Z. Gaskin, Mark D. Shriver, Matthew Joseph Thomas",2005-02-18,2006-02-17,2006-08-24,,https://patents.google.com/patent/AU2006214039A1/en,
KR-20240017800-A,Methods for treating cancer with biallelic loss-of-function or gene overexpression mutations ,리페어 세라퓨틱스 인크.,"조지 세르지오 레이즈, 마리아 쾰러, 빅토리아 림쿠나즈, 도미니크 글로직, 미쉘 진다, 로버트 대버, 이안 실버맨",2021-04-28,2022-04-28,2024-02-08,,https://patents.google.com/patent/KR20240017800A/en,https://patentimages.storage.googleapis.com/e8/a5/e5/8b2f127c7e5c84/pct00125.png
AU-2020318571-A1,An iterative regression method for genomic prediction ,"Agriculture Victoria Services Pty Ltd, Dairy Australia Limited, Geoffrey Gardiner Dairy Foundation Limited","Edmond Joseph Breen, Hans Dieter Daetwyler, Michael Edward GODDARD",2019-07-25,2020-07-23,2022-02-24,,https://patents.google.com/patent/AU2020318571A1/en,
EP-4534685-A1,Method for detecting fetal genotype on basis of haplotype ,BGI Shenzhen,"Jia JU, Jia Li, Fengxia SU, Ya GAO, Xin Jin, Yu Lin",2022-05-26,2022-05-26,2025-04-09,,https://patents.google.com/patent/EP4534685A1/en,https://patentimages.storage.googleapis.com/a8/ce/38/2b6cb11f9fe947/imgf0001.png
WO-2013052480-A1,Marker-based prognostic risk score in colon cancer ,The Board Of Regents Of The University Of Texas System,"Ju-Seong LEE, Sang Cheol OH, Yun-Yong Park",2011-10-03,2012-10-02,2013-04-11,,https://patents.google.com/patent/WO2013052480A1/en,
US-2014032122-A1,Gene-wide significance (gwis) test: novel gene-based methods for the identification of genetic associations having multiple independent effects ,The Johns Hopkins University,"Joel Bader, Hailiang Huang, Daniel E. Arking, Pritam Chanda",2012-07-27,2013-07-29,2014-01-30,,https://patents.google.com/patent/US20140032122A1/en,https://patentimages.storage.googleapis.com/e1/b9/0a/7a8f5328d4d067/US20140032122A1-20140130-D00000.png
TW-202438680-A,Genetic analysis method whereby two or more types of tests can be performed ,日商希Ｄｎａ股份有限公司,富金起範,2022-08-30,2023-12-20,2024-10-01,,https://patents.google.com/patent/TW202438680A/en,
US-2023410942-A1,Use of non-error-propagating phasing techniques and combination of allelic balance to improve cnv detection ,"Myome, Inc.","Akash Kumar, Matthew Rabinowitz",2020-10-30,2021-10-29,2023-12-21,,https://patents.google.com/patent/US20230410942A1/en,https://patentimages.storage.googleapis.com/97/57/a4/67ac0a15632a73/US20230410942A1-20231221-D00000.png
EP-2588973-A2,Method and system for using an information system ,"Universiteit Antwerpen, Vib Vzw","Anthony Liekens, Jeroen De Knijf, Peter De Rijk, Bart Goethals, Jurgen Del-Favero",2010-07-01,2011-06-30,2013-05-08,,https://patents.google.com/patent/EP2588973A2/en,
CN-109072299-B,Method for simultaneously merging genotypes ,先锋国际良种公司,"J.P.格尔克, H.R.斯诺格伦埃里克森, F.特赫诺",2016-05-12,2017-05-03,2022-01-04,2022-01-04,https://patents.google.com/patent/CN109072299B/en,https://patentimages.storage.googleapis.com/9e/c8/58/df48b8f682f491/HDA0001862013640000011.png
WO-2018042185-A1,"Methods, systems and apparatus for identifying pathogenic gene variants ",Imperial Innovations Ltd,"Stuart Alexander COOK, James WARE, Paul Barton, Roddy WALSH, Gillian REA, Nicola WHIFFIN, Elizabeth Edwards, Daniel Geoffrey MACARTHUR, Eric MINIKEL",2016-09-02,2017-09-01,2018-03-08,,https://patents.google.com/patent/WO2018042185A1/en,
EP-3764902-A1,Electronic delivery of information in personalized medicine ,"I2Dx, Inc.",Janos REDEI,2018-03-13,2019-03-12,2021-01-20,,https://patents.google.com/patent/EP3764902A1/en,
US-2022392581-A1,Methods and systems for identifying a drug mechanism of action using network dysregulation ,The Trustees Of Columbia University In The City Of New York,"Andrea Califano, Mukesh Bansal, Yishai Shimoni",2014-05-09,2022-04-11,2022-12-08,,https://patents.google.com/patent/US20220392581A1/en,https://patentimages.storage.googleapis.com/79/df/99/0efac1d97664f9/US20220392581A1-20221208-D00000.png
CN-108699583-A,RNA determinants for distinguishing bacterium and virus infection ,米密德诊断学有限公司,"K.奥维德, E.艾登, O.博埃科, G.克罗内菲尔德, R.纳冯, A.科恩-多坦, E.西蒙",2016-03-03,2017-03-02,2018-10-23,,https://patents.google.com/patent/CN108699583A/en,
CN-108699609-A,Analysis RNA is for diagnosing infection type ,米密德诊断学有限公司,"E.艾登, K.奥维德, A.科恩-多坦, R.纳冯, O.博埃科, G.克罗内菲尔德, E.西蒙",2016-03-03,2017-03-02,2018-10-23,,https://patents.google.com/patent/CN108699609A/en,
WO-2012009382-A2,Molecular indicators of bladder cancer prognosis and prediction of treatment response ,The Regents Of The University Of Colorado,"Alex Baras, Jae K. Lee, Steven Smith, Dan Theodorescu",2010-07-12,2011-07-12,2012-01-19,,https://patents.google.com/patent/WO2012009382A2/en,
JP-2010500568-A5,Patent JP2010500568A5 ,,,,2007-08-09,2012-03-08,,https://patents.google.com/patent/JP2010500568A5/en,
WO-2016057648-A1,Molecular diagnosis of fshd by epigenetic signature ,University Of Massachusetts Medical Center,"Peter L. Jones, Takako JONES, Johnny SALAMEH, Colin Quinn, Oliver D. King",2014-10-09,2015-10-07,2016-04-14,,https://patents.google.com/patent/WO2016057648A1/en,
EP-4496903-A1,Transcriptional regulators of the tead family ,Sanofi,Emmanuel SPANAKIS,2022-03-23,2023-03-22,2025-01-29,,https://patents.google.com/patent/EP4496903A1/en,
AU-2008304158-A1,Individualized cancer treatments ,Duke University,"Holly K. Dressman, Joseph R. Nevins, Anil Potti",2007-09-28,2008-09-29,2009-04-02,,https://patents.google.com/patent/AU2008304158A1/en,
CN-101218355-A,Diagnosis and prognosis of clinical phenotypes and other physiological states of infectious diseases using host blood biological gene expression markers ,海军秘书处代表的美国政府,"布赖恩·K·艾格, 埃里克·H·汉森, 迈克·J·詹金斯, 林宝钏, 克里斯·C·奥尔森, 罗伯·K·罗利, 大卫·A·斯坦杰, 德宗·C·撒奇, 克拉克·J·蒂贝特斯, 伊丽莎白·A·沃特, 吉米·林·刘",2004-11-05,2005-11-07,2008-07-09,,https://patents.google.com/patent/CN101218355A/en,https://patentimages.storage.googleapis.com/a7/17/cc/6ab56868a0e795/A20058004583903071.png
JP-2020062015-A,"Biometric information processing apparatus and method, and program ","ソニー株式会社, Sony Corp","一洋 桜田, Kazuhiro Sakurada, 一洋 桜田",2010-07-05,2019-11-25,2020-04-23,,https://patents.google.com/patent/JP2020062015A/en,https://patentimages.storage.googleapis.com/3a/51/00/d007138e45c0cf/2020062015-6.png
WO-2019079458-A1,Detection device and method ,"Affymetrix, Inc.","Olga KAMNEVA, Jeremy Gollub, Ram VARMA",2017-10-17,2018-10-17,2019-04-25,,https://patents.google.com/patent/WO2019079458A1/en,
JP-2012050432-A,Composition and method for inferring ancestry ,"Dnaprint Genomics Inc, ディーエヌエープリント  ジェノミクス  インコーポレーティッド","Tony N Frudakis, トニー  エヌ． フルダキス, Mark D Shriver, マーク  ディー． シュライバー",2002-08-19,2011-08-17,2012-03-15,,https://patents.google.com/patent/JP2012050432A/en,https://patentimages.storage.googleapis.com/5e/fa/a9/6ba0fa38f63014/2012050432-26.png
WO-2022103410-A1,System and methods for indicating pre-symptomatic adverse conditions in a human ,"The Government Of The United States, As Represented By The Secretary Of The Army","Jaques Reifman, Sidhartha CHAUDHURY, Chenggang Yu, Samantha HORNBY",2020-11-13,2020-11-19,2022-05-19,,https://patents.google.com/patent/WO2022103410A1/en,
WO-2012097336-A1,Enhanced multi-protocol analysis via intelligent supervised embedding (empravise) for multimodal data fusion ,"Rutgers, The State University Of New Jersey","Anant Madabhushi, Satish Viswanath",2011-01-13,2012-01-13,2012-07-19,,https://patents.google.com/patent/WO2012097336A1/en,
AU-2011241468-A1,Method and system for detecting regulatory single nucleotide polymorphisms ,National Ict Australia Limited,"James Bailey, Izhak Haviv, Adam Kowalczyk, Geoff Macintyre",2010-04-12,2011-04-12,2012-11-01,,https://patents.google.com/patent/AU2011241468A1/en,
US-2022392571-A1,Method for analyzing cell clusters ,Yeda Research And Development Co. Ltd.,"Ido Amit, Amos Tanay, Amir GILADI, Merav Cohen",2020-02-10,2022-08-10,2022-12-08,,https://patents.google.com/patent/US20220392571A1/en,https://patentimages.storage.googleapis.com/f9/c4/94/20cda6ed0ec2d3/US20220392571A1-20221208-D00000.png
US-2020123609-A1,Biomarkers for bipolar disorder and schizophrenia ,The Regents Of The University Of California,"Terry W. Osborn, Marquis Vawter",2016-09-15,2017-09-15,2020-04-23,,https://patents.google.com/patent/US20200123609A1/en,https://patentimages.storage.googleapis.com/83/70/45/626690c58e409f/US20200123609A1-20200423-D00000.png
WO-2021055431-A1,Human mitochondrial dna sequencing by targeted amplification of multiplex probes (mtdna-stamp) ,Cornell University,"Zhenglong Gu, Xiaoxian GUO, Yiqin Wang, Ruoyu ZHANG",2019-09-16,2020-09-16,2021-03-25,,https://patents.google.com/patent/WO2021055431A1/en,
CN-111540407-A,A method for integrating multiple neurodevelopmental diseases to screen candidate genes ,中南大学湘雅医院,"李津臣, 李阔阔, 赵贵虎, 李滨",2020-04-13,2020-04-13,2020-08-14,,https://patents.google.com/patent/CN111540407A/en,https://patentimages.storage.googleapis.com/73/e3/4f/e499f7d4291b9f/HDA0002449049680000011.png
CN-114641571-A,Treatment and prevention of WWP2 mediated diseases ,新加坡国立大学,"E·G·彼得雷托, A·莫雷诺·摩瑞尔",2019-06-14,2020-06-12,2022-06-17,,https://patents.google.com/patent/CN114641571A/en,https://patentimages.storage.googleapis.com/21/73/56/e7e0cb3a9f9539/HDA0003504393450000011.png
KR-20230129933-A,Method and apparatus for risk prediction of diabetic nephropathy based on integration of polygenic and clinical information ,에이치앤비지노믹스 주식회사,홍정한,2022-03-02,2023-03-02,2023-09-11,,https://patents.google.com/patent/KR20230129933A/en,https://patentimages.storage.googleapis.com/62/93/b1/bbde059593a6ce/pat00023.png
US-8024277-B2,"Reconstruction of gene networks and calculating joint probability density using time-series microarray, and a downhill simplex method ",Academia Sinica,"Sai-Ping Li, Sun-Chong Wang",2004-05-16,2008-06-02,2011-09-20,2011-09-20,https://patents.google.com/patent/US8024277B2/en,https://patentimages.storage.googleapis.com/73/ab/1b/d2b74d038fb7f5/US08024277-20110920-D00000.png
WO-2018025521-A1,Method for determining risk of developing exfoliation syndrome or exfoliation glaucoma ,"京都府公立大学法人, シスメックス株式会社, 参天製薬株式会社","啓 田代, 茂 木下, 和彦 森, 陽子 池田, 盛夫 上野, 正和 中野, 隆一 佐藤, 史子 佐藤, 健悟 吉井",2016-08-05,2017-06-15,2018-02-08,,https://patents.google.com/patent/WO2018025521A1/en,https://patentimages.storage.googleapis.com/63/2f/4e/b7f1364e8b5115/JPOXMLDOC01-appb-D000032.png
CN-103114150-A,Single nucleotide polymorphism site identification method based on digestion library-establishing and sequencing and bayesian statistics ,上海美吉生物医药科技有限公司,"陶晔, 钱刚, 郑泽群, 胡秋萍",2013-03-11,2013-03-11,2013-05-22,,https://patents.google.com/patent/CN103114150A/en,https://patentimages.storage.googleapis.com/8d/d0/3c/abf81e95b7b7a5/HDA00002904603300011.png
CN-101495862-A,Methods and compositions for diagnosis and monitoring of atherosclerotic cardiovascular disease ,利兰·斯坦福青年大学托管委员会,"R·塔比比亚扎, P·S·曹, T·科特莫斯, B·K·特尔布尔, R·A·奥尔森, E·海托普罗斯",2005-06-24,2006-06-26,2009-07-29,,https://patents.google.com/patent/CN101495862A/en,https://patentimages.storage.googleapis.com/b2/3e/ab/487b0938458f0e/A20068003086403701.png
CN-117099000-A,Cardiovascular diseases ,赛诺菲,"K·阿勒布兰德特, F·弗劳",2021-03-08,2022-03-08,2023-11-21,,https://patents.google.com/patent/CN117099000A/en,
CN-112669902-A,"Method, computing device and storage medium for detecting genomic structural variation ",北京贝瑞和康生物技术有限公司,"杨旗, 张钰, 孙怀玉",2021-03-16,2021-03-16,2021-04-16,,https://patents.google.com/patent/CN112669902A/en,https://patentimages.storage.googleapis.com/fb/50/9a/5c2e8b31997d5c/2103121503091.png
CA-2607149-A1,Predicting responsiveness to cancer therapeutics ,"Duke University, Anil Potti, Joseph Nevins, Jonathan Lancaster, H. Lee Moffitt Cancer Center And Research Institute, Inc.","Anil Potti, Joseph Nevins, Jonathan Lancaster",2007-10-19,2007-10-19,2009-04-19,,https://patents.google.com/patent/CA2607149A1/en,
US-2020194099-A1,Machine learning-based variant calling using sequencing data collected from different subjects ,Accurascience Llc,"Tongbin Li, Yuhao CHEN, Zhishuang Li",2013-11-01,2019-11-08,2020-06-18,,https://patents.google.com/patent/US20200194099A1/en,https://patentimages.storage.googleapis.com/6f/75/cb/e156752cd114aa/US20200194099A1-20200618-D00000.png
US-2009209622-A1,Diagnosis of anxiety disorders ,"Smoller Jordan W, Paulus Martin P, Joel Gelernter, Stein Murray B","Jordan W. Smoller, Martin P. Paulus, Joel Gelernter, Murray B. Stein",2006-11-21,2007-11-21,2009-08-20,,https://patents.google.com/patent/US20090209622A1/en,https://patentimages.storage.googleapis.com/78/94/d7/21cc167b744c7f/US20090209622A1-20090820-D00001.png
WO-2020198732-A1,Use of gene expression data and gene signaling networks along with gene editing to determine which variants harm gene function ,Themba Inc.,Matthew Rabinowitz,2019-03-28,2020-03-30,2020-10-01,,https://patents.google.com/patent/WO2020198732A1/en,
WO-2011146985-A1,Method of determining response to treatment with immunomodulatory composition ,"The University Of Sydney, Western Sydney Local Health Network, Murdoch University","Vijayaprakash Suppiah, David Booth, Graeme Stewart, Jacob George, Silvana Gaudieri, Simon Mallal",2010-05-28,2011-05-25,2011-12-01,,https://patents.google.com/patent/WO2011146985A1/en,
WO-2013173795-A1,Realtime sequence based biosurveillance system ,"Pathogenica, Inc.",Philip Rolfe,2012-05-18,2013-05-17,2013-11-21,,https://patents.google.com/patent/WO2013173795A1/en,
WO-2014028974-A1,Diagnostic markers for spondyloarthropathies and uses thereof ,"The University Of Queensland, University Of Bristol","Matthew Arthur Brown, David Meurig Faenor EVANS",2012-08-24,2013-08-22,2014-02-27,,https://patents.google.com/patent/WO2014028974A1/en,
WO-2012145794-A1,Method of determining response to treatment with immunomodulatory composition ,"The University Of Sydney, Western Sydney Local Health District, The Walter And Eliza Hall Institute Of Medical Research, Murdoch University","Jacob George, David Booth, Vijayaprakash Suppiah, Graeme Stewart, Silvana Gaudieri, Simon Mallal, Katherine Smith, Melanie BAHLO",2011-04-29,2012-04-27,2012-11-01,,https://patents.google.com/patent/WO2012145794A1/en,
WO-2017132909-A1,Method for separating target cell from blood sample and use thereof ,深圳华大基因研究院,"朱珠, 刘萍, 顾颖, 康雄斌, 夏军, 邱咏",2016-02-03,2016-02-03,2017-08-10,,https://patents.google.com/patent/WO2017132909A1/en,
WO-2012150276-A1,Blood-based gene expression signatures in lung cancer ,"Rheinische Friedrich-Wilhelms-Universität Bonn, Universität Zu Köln","Andrea Hofmann, Joachim L. Schultze, Jürgen Wolf, Andrea Staratschek-Jox, Thomas Zander",2011-05-02,2012-05-02,2012-11-08,,https://patents.google.com/patent/WO2012150276A1/en,
WO-2011063474-A1,Diagnostic markers for spondyloarthropathies and uses thereof ,The University Of Queensland,Matthew Arthur Brown,2009-11-27,2010-11-29,2011-06-03,,https://patents.google.com/patent/WO2011063474A1/en,
CN-115960930-A,The application of PLAU and PSMA4 targets in the prevention and treatment of aortic aneurysm ,"华中科技大学同济医学院附属同济医院, 武汉生物样本库有限公司","汪道文, 陈杨辉, 孙阳, 刘涛",2022-07-21,2022-07-21,2023-04-14,,https://patents.google.com/patent/CN115960930A/en,https://patentimages.storage.googleapis.com/d6/db/d7/fc31b7a2b066d0/HDA0003759601110000011.png
EP-4139479-A1,Method and system for detecting mutational signatures and their exposures ,Ramot at Tel-Aviv University Ltd.,"Roded Sharan, Itay SASON, Mark LEISERSON, Yuexi Chen",2020-04-22,2021-04-22,2023-03-01,,https://patents.google.com/patent/EP4139479A1/en,
CN-101437960-A,Markers for addiction ,佩勒根科学有限公司,"丹尼斯·巴林杰, 卡雷尔·康维卡, 劳拉·J·比拉特, 约翰·赖斯, 斯科特·萨康尼",2006-03-01,2007-03-01,2009-05-20,,https://patents.google.com/patent/CN101437960A/en,https://patentimages.storage.googleapis.com/0b/c2/87/7b8038ac701df1/A200780015884E01261.png
WO-2008134867-A1,"Methods, kits, and systems for nucleic acid sequencing by hybridization ",Genizon Biosciences Inc.,"Arno Pihlak, Goran Bauren, Ellef Hersoug, Peter Lonnerberg, Ats Metsis, Johanna Sagemark, Sten Linnarsson",2007-05-04,2008-05-06,2008-11-13,,https://patents.google.com/patent/WO2008134867A1/en,
WO-2022248728-A1,Molecular evaluation methods ,University College Dublin,"Oleksii RUKHLENKO, Vadim ZHERNOVKOV, Walter Kolch, Boris Kholodenko",2021-05-27,2022-05-27,2022-12-01,,https://patents.google.com/patent/WO2022248728A1/en,
WO-2012076922-A1,Method of identifying a subject having or at risk of having or developing a multiple sclerosis ,Inserm (Institut National De La Sante Et De La Recherche Medicale),Gilbert Fournie,2010-12-08,2010-12-08,2012-06-14,,https://patents.google.com/patent/WO2012076922A1/en,
US-11749411-B2,Physiological response prediction system ,"Intermountain Intellectual Asset Management, Llc","David John Balaban, Mark Joseph Durst, Todd W. Kelley, John Scott Skellenger, Mikhail Toupikov, Nicolas Sean Frisby, Dominic Joseph Steinitz",2018-08-20,2019-07-31,2023-09-05,2023-09-05,https://patents.google.com/patent/US11749411B2/en,https://patentimages.storage.googleapis.com/fa/f3/d9/9e9e3de7fd5c96/US11749411-20230905-D00000.png
WO-2009149911-A2,Method for processing protein data ,"Biocant- Associação De Transferência De Tecnologia, Virginia Commonwealth University Intellectual Property Foundation","André Xavier de Carvalho Negrão VALENTE, Yuan Gao, Greg Buck, Seth Roberts",2008-06-13,2009-06-10,2009-12-17,,https://patents.google.com/patent/WO2009149911A2/en,
CN-104156635-A,OPSM mining method of gene chip expression data based on common sub-sequences ,"华南师范大学, 深圳职业技术学院","廖政玲, 赵洪雅, 赵晓荣, 周旋, 李美航, 朱晓晴, 罗洁, 罗桂银, 吴笛, 薛云, 蔡倩华, 胡晓晖, 李铁臣",2014-07-08,2014-07-08,2014-11-19,,https://patents.google.com/patent/CN104156635A/en,
WO-2010060055-A1,Predicting cancer risk and treatment success ,Duke University,"Anil Potti, Katherine Garman, Joseph R. Nevins",2008-11-21,2009-11-23,2010-05-27,,https://patents.google.com/patent/WO2010060055A1/en,
WO-2009035402-A1,"Diagnosis of cancer by determining polymorphisms in blm, top3a or rmil ",Forskarpatent I Syd Ab,"Håkan OLSSON, Mattias HÖGLUND, Karin Broberg",2007-09-11,2008-09-10,2009-03-19,,https://patents.google.com/patent/WO2009035402A1/en,
JP-2014505462-A,Highly immunogenic HIVP24 sequence ,"ラボラトリオス・デル・ドクター・エステベ・ソシエテ・アノニム, ファンダシオ・プリヴァダ・インスティトゥット・デ・レセルカ・デ・ラ・シダ・カイシャ, インスティテュシオ・カタラナ・デ・レセルカ・イ・エスチュディス・アヴァンカス, ユニヴァーシティ  オブ  ワシントン","ベアトリス・モセ・プジャダス, クリスティアン・ブランダー, ジェームス・アイ・ムリンズ",2010-11-10,2011-11-10,2014-03-06,,https://patents.google.com/patent/JP2014505462A/en,
CN-114927193-A,Method for recommending medication by using gene detection result ,深圳韦格纳医学检验实验室,"王理中, 陈若言, 兰傲, 李哲夫, 唐森威, 陈钢",2022-04-08,2022-04-08,2022-08-19,,https://patents.google.com/patent/CN114927193A/en,https://patentimages.storage.googleapis.com/63/f5/be/0635929786d9bc/220406181338.png
WO-2021019197-A1,Methods of identifying microsatellite instability ,University Of Newcastle Upon Tyne,"John Burn, Michael Stewart JACKSON, Francisco Mauro SANTIBANEZ-KOREF, Richard GALLON, Harsh SHETH",2019-07-31,2019-07-31,2021-02-04,,https://patents.google.com/patent/WO2021019197A1/en,
US-2015167093-A1,Method for identifying increased risk of anxiety disorders ,Cornell University,"Francis S. Lee, Bj Casey",2010-01-14,2015-02-27,2015-06-18,,https://patents.google.com/patent/US20150167093A1/en,https://patentimages.storage.googleapis.com/ed/00/f9/0476f5700c6dcd/US20150167093A1-20150618-D00000.png
CN-115667547-A,Personalized daily recommended nutrient intake based on individual genetic risk score ,雀巢产品有限公司,"J·哈格尔, 熊谷章子",2020-05-20,2021-05-20,2023-01-31,,https://patents.google.com/patent/CN115667547A/en,https://patentimages.storage.googleapis.com/d3/5e/b6/5927c0b5161be5/HDA0003955077200000011.png
US-9546367-B2,siRNA compositions and methods for inhibiting gene expression in tumor initiating cells of breast cancer ,"Jenny Chee Ning Chang, Bhuvanesh Dave","Jenny Chee Ning Chang, Bhuvanesh Dave",2011-12-07,2012-12-07,2017-01-17,2017-01-17,https://patents.google.com/patent/US9546367B2/en,https://patentimages.storage.googleapis.com/9d/48/0e/6acd63a0b02d01/US09546367-20170117-D00001.png
WO-2023193110-A1,Methods of identifying cancers having a biallelic loss of function mutation ,Repare Therapeutics Inc.,"Victoria Rimkunas, Dominik GLODZIK, Jorge Sergio REIS, Robert DABER",2022-04-07,2023-04-06,2023-10-12,,https://patents.google.com/patent/WO2023193110A1/en,
CN-107287329-A,A kind of SNP site combination of the number of live birth heritability for predicting pig to be measured and method ,"深圳华大基因研究院, 深圳市农牧实业有限公司","苗泽圃, 郑华, 魏强, 李勇, 杨漫漫, 陈茜, 蒙小云, 方铭, 陈涛",2017-07-28,2017-07-28,2017-10-24,,https://patents.google.com/patent/CN107287329A/en,
CN-107287330-A,A kind of SNP site combination of weigth at birth heritability for predicting pig to be measured and method ,"深圳华大基因研究院, 深圳市农牧实业有限公司","郑华, 苗泽圃, 魏强, 蒙小云, 杨漫漫, 陈茜, 李勇, 方铭, 陈涛",2017-07-28,2017-07-28,2017-10-24,,https://patents.google.com/patent/CN107287330A/en,
EP-2675915-B1,Cd4+ t-cell gene signature for rheumatoid arthritis (ra) ,University of Newcastle Upon Tyne,"John D. ISAACS, Arthur G. PRATT",2011-02-14,2012-02-13,2014-12-10,2014-12-10,https://patents.google.com/patent/EP2675915B1/en,https://patentimages.storage.googleapis.com/c5/4e/d1/459a62104f10ab/imgf0001.png
WO-2020227952-A1,"Base mutation detection method and apparatus based on sequencing data, and storage medium ",深圳华大基因股份有限公司,"刘斯洋, 黄树嘉, 金鑫",2019-05-15,2019-05-15,2020-11-19,,https://patents.google.com/patent/WO2020227952A1/en,https://patentimages.storage.googleapis.com/aa/26/1c/0fbf551b72e98d/PCTCN2019086972-appb-300001.png
CN-114245822-A,genetic modification site ,兰诺龙有限公司,"伦道夫·科特林, 鲁本·多格拉西亚斯",2019-08-09,2020-08-10,2022-03-25,,https://patents.google.com/patent/CN114245822A/en,https://patentimages.storage.googleapis.com/50/d2/a8/a2d36299ba51f8/HDA0003498190390000011.png
CN-105005783-B,Methods for extracting categorical information from high-dimensional asymmetric data ,电子科技大学,"刘丁赟, 饶妮妮, 刘汉明, 郑洁, 黎桑, 曾伟",2015-05-18,2015-05-18,2019-04-23,2019-04-23,https://patents.google.com/patent/CN105005783B/en,
JP-5133368-B2,Expression data prediction system ,株式会社  ワールドフュージョン,"弘三 川原, 研 大崎, 雄一郎 中村, 幸史 牧山, 岳彦 岡, 哲也 高崎, 淳 緑川, 敏郎 木村",2010-05-30,2010-05-30,2013-01-30,2013-01-30,https://patents.google.com/patent/JP5133368B2/en,https://patentimages.storage.googleapis.com/03/a4/b1/de564e2e3d3444/0005133368-2.png
JP-2009203204-A,Method for treating and diagnosing sleep disturbance ,"Univ Of Tokyo, 国立大学法人  東京大学","Katsushi Tokunaga, 勝士 徳永, Taku Miyagawa, 卓 宮川, Yutaka Honda, 裕 本多, Makoto Honda, 真 本多",2008-02-29,2008-02-29,2009-09-10,,https://patents.google.com/patent/JP2009203204A/en,https://patentimages.storage.googleapis.com/1f/c2/ff/a38adc503a6422/2009203204-6.png
US-2002168651-A1,Method and computer software product for determining orientation of sequence clusters ,"Affymetrix, Inc.","Simon Cawley, Raymond Wheeler, Brant Wong, Alan Williams, David Kulp",2001-03-12,2001-12-04,2002-11-14,,https://patents.google.com/patent/US20020168651A1/en,https://patentimages.storage.googleapis.com/79/82/61/4b4a4c01d27b45/US20020168651A1-20021114-D00001.png
US-6132969-A,Methods for testing biological network models ,"Rosetta Inpharmatics, Inc.","Roland Stoughton, Richard M. Karp",1998-06-19,1998-06-19,2000-10-17,2000-10-17,https://patents.google.com/patent/US6132969A/en,https://patentimages.storage.googleapis.com/9d/7a/1e/6ce5fbf70fa7d2/US6132969-drawings-page-3.png
US-7430475-B2,Biological discovery using gene regulatory networks generated from multiple-disruption expression libraries ,Gni Kk,"Seiyo Imoto, Takao Goto, Satoru Miyano, Kosuke Tashiro, Michiel De Hoon, Christopher J. Savoie, Saturo Kuhara",2001-09-26,2002-09-26,2008-09-30,2008-09-30,https://patents.google.com/patent/US7430475B2/en,https://patentimages.storage.googleapis.com/4e/c3/81/c139b874f95dd9/US07430475-20080930-D00001.png
US-8185367-B2,Systems and methods for reconstructing gene networks in segregating populations ,Merck Sharp & Dohme Corp.,"Jun Zhu, Eric E. Schadt",2004-04-30,2005-05-02,2012-05-22,2012-05-22,https://patents.google.com/patent/US8185367B2/en,https://patentimages.storage.googleapis.com/b8/78/e1/48f8f354150df3/US08185367-20120522-D00001.png
US-6607888-B2,Method for analyzing nucleic acid reactions ,Wisconsin Alumni Research Foundation,"David C. Schwartz, Tian Wu",1998-10-20,2001-04-19,2003-08-19,2003-08-19,https://patents.google.com/patent/US6607888B2/en,https://patentimages.storage.googleapis.com/2d/64/08/0dac73c4973522/US06607888-20030819-D00001.png
CN-116935958-A,Variation interpretation acquisition method and device ,上海思路迪生物医学科技有限公司,"何庆仲, 马静, 胡鹏涛, 宋赫, 请求不公布姓名, 杨韩雁",2022-04-07,2022-04-07,2023-10-24,,https://patents.google.com/patent/CN116935958A/en,
KR-102483880-B1,disease profiling information providing system based on multiple database information and method therefor ,주식회사 바스젠바이오,"김호, 윤상혁, 김정오, 김정은, 김두환, 이솔, 김나영, 이선엽, 선하라, 김하은",2022-07-18,2022-07-18,2023-01-04,2023-01-04,https://patents.google.com/patent/KR102483880B1/en,https://patentimages.storage.googleapis.com/b3/7e/a2/65e37b9a03431e/112022074900110-pat00012.png
US-2022406461-A1,Systems and methods for estimating variant-induced disease penetrance and estimating probability of disease occurrence based on the same ,Vanderbilt University,Brett M. Kroncke,2021-06-21,2022-06-21,2022-12-22,,https://patents.google.com/patent/US20220406461A1/en,https://patentimages.storage.googleapis.com/6a/7e/94/1e4b5a55bd5f7d/US20220406461A1-20221222-D00000.png
US-2004229231-A1,Compositions and methods for inferring ancestry ,"Frudakis Tony N., Shriver Mark D.","Tony Frudakis, Mark Shriver",2002-05-28,2003-08-19,2004-11-18,,https://patents.google.com/patent/US20040229231A1/en,https://patentimages.storage.googleapis.com/62/b7/94/b737ae005362ca/US20040229231A1-20041118-D00001.png
US-2003224344-A1,Method and system for clustering data ,"Ron Shamir, Roded Sharan","Ron Shamir, Roded Sharan",2000-03-27,2001-03-13,2003-12-04,,https://patents.google.com/patent/US20030224344A1/en,https://patentimages.storage.googleapis.com/27/13/89/b437f2173fd2a6/US20030224344A1-20031204-D00000.png
CN-119719955-A,"A method, device, computer equipment and storage medium for evidence optimization based on Bayesian model ",四川大学华西医院,"刘思寒, 冯小殊, 卜枫啸",2024-12-17,2024-12-17,2025-03-28,,https://patents.google.com/patent/CN119719955A/en,
